"","SNP","Chromosome","Position","P.value","maf","nobs","Rsquare.of.Model.without.SNP","Rsquare.of.Model.with.SNP","FDR_Adjusted_P.values","effect","Adj.P.P.value","Ind.SNP","PS","Software","Method","Trait.name","PVE"
"640","PstI.TP29333",4,61203009,0.00000582366435647584,0.0619732594627494,124,0.512560986266441,0.608436480833935,0.00376676323365488,-0.903790998484594,0.00376676323365488,"124+36088im","PS_Y","GAPIT","MLM","GS",9.5875494567494
"641","PstI.TP575380",3,10993468,0.00000601070676337026,0.0706920720275274,124,0.512560986266441,0.608127870444036,0.00376676323365488,1.5455420902851,0.00376676323365488,"124+36088im","PS_Y","GAPIT","MLM","GS",9.55668841775951
"642","PstI.TP761602",3,3266703,0.00000603049690529484,0.0526227347837296,124,0.512560986266441,0.608095804883046,0.00376676323365488,0.687922874787722,0.00376676323365488,"124+36088im","PS_Y","GAPIT","MLM","GS",9.55348186166051
"643","PstI.TP376573",11,2949,0.00000661724019677355,0.172710274926487,124,0.512560986266441,0.607190644887343,0.00403713207725947,-0.414665523090098,0.00403713207725947,"124+36088im","PS_Y","GAPIT","MLM","GS",9.4629658620902
"644","PstI.TP958383",11,6682,0.00000706125290504445,0.127619887705361,124,0.512560986266441,0.606558551511729,0.00421011156161219,0.62227487171929,0.00421011156161218,"124+36088im","PS_Y","GAPIT","MLM","GS",9.3997565245288
"645","NsiI.TP224099",9,3423764,0.00000730129751273316,0.125942195765186,124,0.512560986266441,0.606233516110577,0.00425649419886759,1.00248472430837,0.00425649419886759,"124+36088im","PS_Y","GAPIT","MLM","GS",9.3672529844136
"646","PstI.TP144616",1,58204165,0.00000818185959061608,0.125,124,0.512560986266441,0.605128070214943,0.00462385795433288,-0.638957595346151,0.00462385795433288,"124+36088im","PS_Y","GAPIT","MLM","GS",9.2567083948502
"647","PstI.TP731358",8,62664658,0.00000828395684431065,0.161503339417322,124,0.512560986266441,0.605007834513201,0.00462385795433288,-0.887167274849914,0.00462385795433288,"124+36088im","PS_Y","GAPIT","MLM","GS",9.244684824676
"648","NsiI.TP423901",1,14565704,0.00000847028255251789,0.266790284591302,124,0.512560986266441,0.604792254278397,0.00462936234339071,0.433454172319284,0.00462936234339071,"124+36088im","PS_Y","GAPIT","MLM","GS",9.2231268011956
"649","PstI.TP230121",11,1899,0.0000100774091884826,0.109932767488661,124,0.512560986266441,0.603111871504522,0.0052415109091434,0.501252932928671,0.00524151090914342,"124+36088im","PS_Y","GAPIT","MLM","GS",9.0550885238081
"650","NsiI.TP820115",3,12885820,0.0000102607930416404,0.350945983681784,124,0.512560986266441,0.602937790708401,0.0052415109091434,0.693886093274212,0.00524151090914342,"124+36088im","PS_Y","GAPIT","MLM","GS",9.03768044419601
"651","PstI.TP803702",11,5570,0.0000103904279309974,0.127954261372741,124,0.512560986266441,0.602816638341126,0.0052415109091434,-0.597796111634203,0.00524151090914342,"124+36088im","PS_Y","GAPIT","MLM","GS",9.0255652074685
"652","NsiI.TP510537",3,71420877,0.0000104747428229692,0.100811521287312,124,0.512560986266441,0.602738667328488,0.0052415109091434,0.733777397357545,0.00524151090914342,"124+36088im","PS_Y","GAPIT","MLM","GS",9.0177681062047
"653","PstI.TP588686",1,71389933,0.0000105893145606694,0.116935483870968,124,0.512560986266441,0.602633733327792,0.0052415109091434,-0.631434702633466,0.00524151090914342,"124+36088im","PS_Y","GAPIT","MLM","GS",9.0072747061351
"654","PstI.TP815910",11,5643,0.0000109095479831526,0.202796456978524,124,0.512560986266441,0.602346477435767,0.00530002003314862,0.568975531187192,0.00530002003314862,"124+36088im","PS_Y","GAPIT","MLM","GS",8.9785491169326
"655","NsiI.TP459094",6,54308423,0.0000111677474954806,0.495231435975434,124,0.512560986266441,0.602121067586139,0.00530063541499842,-0.514612377906753,0.00530063541499844,"124+36088im","PS_Y","GAPIT","MLM","GS",8.95600813196981
"656","PstI.TP972893",11,6749,0.0000113149189311547,0.0602696812959027,124,0.512560986266441,0.601994955218456,0.00530063541499842,0.783411958307023,0.00530063541499844,"124+36088im","PS_Y","GAPIT","MLM","GS",8.94339689520151
"657","NsiI.TP609140",6,18911509,0.0000121251287928029,0.444054872385415,124,0.512560986266441,0.601329351196173,0.00558053734649809,-0.448375392796101,0.00558053734649809,"124+36088im","PS_Y","GAPIT","MLM","GS",8.87683649297321
"658","NsiI.TP277345",11,12201,0.0000127147900508156,0.0452984744308215,124,0.512560986266441,0.600872888548525,0.00571981283737841,-0.646701967112959,0.00571981283737839,"124+36088im","PS_Y","GAPIT","MLM","GS",8.83119022820841
"659","PstI.TP1053389",2,6882567,0.0000128638010751439,0.138165302138192,124,0.512560986266441,0.600760957846172,0.00571981283737841,0.646131375964512,0.00571981283737839,"124+36088im","PS_Y","GAPIT","MLM","GS",8.8199971579731
"660","NsiI.TP337699",11,12854,0.0000170330693990626,0.052687061231286,124,0.512560986266441,0.598072304791393,0.00744742571025012,-1.00054032486623,0.00744742571025014,"124+36088im","PS_Y","GAPIT","MLM","GS",8.5511318524952
"661","NsiI.TP690223",6,6293609,0.0000189113226129891,0.0585457348711185,124,0.512560986266441,0.597074590834143,0.00813310881031402,0.735024133312225,0.00813310881031403,"124+36088im","PS_Y","GAPIT","MLM","GS",8.45136045677021
"662","NsiI.TP507399",11,15357,0.0000194321686705381,0.0771605785269654,124,0.512560986266441,0.596815819087538,0.00818299394692572,-1.34665278755372,0.00818299394692573,"124+36088im","PS_Y","GAPIT","MLM","GS",8.4254832821097
"663","NsiI.TP430147",3,5430407,0.0000196511633245529,0.0912518142549797,124,0.512560986266441,0.596709123820127,0.00818299394692572,-0.485157828006624,0.00818299394692573,"124+36088im","PS_Y","GAPIT","MLM","GS",8.4148137553686
"664","NsiI.TP609571",11,16656,0.0000215350850668791,0.461914150040411,124,0.512560986266441,0.595838490506686,0.00882736596319541,0.86080699235592,0.00882736596319541,"124+36088im","PS_Y","GAPIT","MLM","GS",8.3277504240245
"665","NsiI.TP346121",11,12935,0.0000222563496720337,0.0969082956655456,124,0.512560986266441,0.595525603386604,0.00894872965780267,-0.481645619230843,0.00894872965780268,"124+36088im","PS_Y","GAPIT","MLM","GS",8.2964617120163
"666","NsiI.TP790549",11,18827,0.0000225133855841647,0.157565136460515,124,0.512560986266441,0.59541659754024,0.00894872965780267,0.741658760059848,0.00894872965780268,"124+36088im","PS_Y","GAPIT","MLM","GS",8.2855611273799
"667","NsiI.TP820139",6,57131130,0.0000261959209486272,0.0674579840852602,124,0.512560986266441,0.593980979073804,0.0102570714950192,-0.56861711810297,0.0102570714950192,"124+36088im","PS_Y","GAPIT","MLM","GS",8.1419992807363
"668","PstI.TP1259566",11,8872,0.0000267104366147952,0.165975997342242,124,0.512560986266441,0.593796995416251,0.0103047293257726,-0.464305203535252,0.0103047293257726,"124+36088im","PS_Y","GAPIT","MLM","GS",8.123600914981
"669","PstI.TP1004253",8,6233868,0.0000309517499579647,0.143215634466401,124,0.512560986266441,0.592405488510247,0.0117679450492355,0.439321695875351,0.0117679450492354,"124+36088im","PS_Y","GAPIT","MLM","GS",7.9844502243806
"670","NsiI.TP210231",11,11469,0.0000316742373029225,0.0845343785859366,124,0.512560986266441,0.592188026544162,0.0118705991629267,-0.819351556903643,0.0118705991629267,"124+36088im","PS_Y","GAPIT","MLM","GS",7.96270402777211
"671","PstI.TP1081624",10,8144011,0.0000336909280571074,0.136414296957173,124,0.512560986266441,0.591606837217366,0.0124485606570445,-0.689514223919321,0.0124485606570444,"124+36088im","PS_Y","GAPIT","MLM","GS",7.9045850950925
"672","GFSSContig19953_1437",3,58043502,0.0000348108462627379,0.111438330161578,124,0.512560986266441,0.591299252825934,0.0126837186230092,0.566832847574988,0.0126837186230093,"124+36088im","PS_Y","GAPIT","MLM","GS",7.8738266559493
"673","NsiI.TP265079",4,13841233,0.0000370816970374518,0.0685483870967742,124,0.512560986266441,0.590705462022428,0.0132476890462254,0.682228018889682,0.0132476890462254,"124+36088im","PS_Y","GAPIT","MLM","GS",7.8144475755987
"674","NsiI.TP450682",11,14469,0.0000373686433414911,0.111575807226143,124,0.512560986266441,0.590633089713008,0.0132476890462254,0.671907592225879,0.0132476890462254,"124+36088im","PS_Y","GAPIT","MLM","GS",7.8072103446567
"675","PstI.TP744500",4,207873,0.0000382129292474345,0.375066024938193,124,0.512560986266441,0.590423388655563,0.0133663731450293,-0.377883708513178,0.0133663731450293,"124+36088im","PS_Y","GAPIT","MLM","GS",7.7862402389122
"676","NsiI.TP431852",4,58431342,0.0000444926198013569,0.234130151310881,124,0.512560986266441,0.588998068548748,0.0153581498403789,0.959705366494959,0.0153581498403789,"124+36088im","PS_Y","GAPIT","MLM","GS",7.64370822823071
"677","NsiI.TP65983",4,7204395,0.0000452755156493442,0.302487882881585,124,0.512560986266441,0.588834965916453,0.0154254269811025,-0.498263950167171,0.0154254269811025,"124+36088im","PS_Y","GAPIT","MLM","GS",7.6273979650012
"678","NsiI.TP754476",2,76199690,0.0000463317480384694,0.156262552547919,124,0.512560986266441,0.588619431257467,0.0155829112569385,0.444893503012545,0.0155829112569385,"124+36088im","PS_Y","GAPIT","MLM","GS",7.6058444991026
"679","PstI.TP1223757",1,7405753,0.000047527433270153,0.141989589181168,124,0.512560986266441,0.588381420040019,0.015782717524167,0.385128223079254,0.015782717524167,"124+36088im","PS_Y","GAPIT","MLM","GS",7.58204337735781
"680","PstI.TP983141",1,8569458,0.0000495582304800296,0.0693702795600027,124,0.512560986266441,0.587990862571601,0.0159059776064451,-0.511634924697043,0.0159059776064451,"124+36088im","PS_Y","GAPIT","MLM","GS",7.54298763051601
"681","PstI.TP691761",11,4786,0.0000496605709138417,0.0651584786009458,124,0.512560986266441,0.587971616409102,0.0159059776064451,-0.657085291017632,0.0159059776064451,"124+36088im","PS_Y","GAPIT","MLM","GS",7.5410630142661
"682","PstI.TP1177670",6,47695859,0.0000497175483619921,0.0761280895254121,124,0.512560986266441,0.587960917873506,0.0159059776064451,0.784417135449429,0.0159059776064451,"124+36088im","PS_Y","GAPIT","MLM","GS",7.5399931607065
"683","NsiI.TP48159",1,11432982,0.0000538612554737194,0.119406870025238,124,0.512560986266441,0.587214740820327,0.0170240503144284,0.503717224488867,0.0170240503144284,"124+36088im","PS_Y","GAPIT","MLM","GS",7.4653754553886
"684","NsiI.TP86015",11,10081,0.0000580692912859263,0.17840671561892,124,0.512560986266441,0.58651477482885,0.0179046214187215,-0.332115851847556,0.0179046214187215,"124+36088im","PS_Y","GAPIT","MLM","GS",7.3953788562409
"685","PstI.TP299731",11,2368,0.0000581489405106106,0.0509236157568046,124,0.512560986266441,0.586502034332539,0.0179046214187215,-0.830621263951609,0.0179046214187215,"124+36088im","PS_Y","GAPIT","MLM","GS",7.3941048066098
"686","PstI.TP143644",11,1211,0.0000599847157649967,0.0995439239475119,124,0.512560986266441,0.586213167708346,0.0179046214187215,-0.751871397779705,0.0179046214187215,"124+36088im","PS_Y","GAPIT","MLM","GS",7.3652181441905
"687","PstI.TP205597",6,57407618,0.000060042289100043,0.0766129032258065,124,0.512560986266441,0.586204255205817,0.0179046214187215,0.455649492142103,0.0179046214187215,"124+36088im","PS_Y","GAPIT","MLM","GS",7.3643268939376
"688","PstI.TP778717",2,72456107,0.0000600597196328234,0.0721874639576175,124,0.512560986266441,0.586201558595374,0.0179046214187215,0.546617934215376,0.0179046214187215,"124+36088im","PS_Y","GAPIT","MLM","GS",7.36405723289331
"689","PstI.TP324057",11,2570,0.0000652446714105163,0.0652106291310473,124,0.512560986266441,0.585433006988567,0.0192317832559942,-0.553141761214852,0.0192317832559942,"124+36088im","PS_Y","GAPIT","MLM","GS",7.28720207221261
"690","PstI.TP1130306",2,14438079,0.0000713428479617082,0.064944644262071,124,0.512560986266441,0.584605286599944,0.0207956474825273,0.459582551124789,0.0207956474825273,"124+36088im","PS_Y","GAPIT","MLM","GS",7.20443003335031
"691","NsiI.TP111742",7,57934282,0.0000730378590847256,0.219999214636637,124,0.512560986266441,0.584388046989725,0.0210557713761395,-0.625415016686555,0.0210557713761395,"124+36088im","PS_Y","GAPIT","MLM","GS",7.1827060723284
"692","NsiI.TP203050",11,11384,0.000075150882595863,0.103911482210085,124,0.512560986266441,0.584124342548624,0.021296372997622,-0.433852659836411,0.021296372997622,"124+36088im","PS_Y","GAPIT","MLM","GS",7.1563356282183
"693","NsiI.TP245242",10,15872817,0.0000761907766817203,0.123014627526637,124,0.512560986266441,0.583997335278692,0.021296372997622,0.478178698117832,0.021296372997622,"124+36088im","PS_Y","GAPIT","MLM","GS",7.1436349012251
"694","PstI.TP34781",4,63779010,0.000076611528194736,0.494558135006773,124,0.512560986266441,0.583946449693675,0.021296372997622,-0.986400543700186,0.021296372997622,"124+36088im","PS_Y","GAPIT","MLM","GS",7.13854634272341
"695","PstI.TP1143724",11,8012,0.000077119594220252,0.095562988771493,124,0.512560986266441,0.5838853842796,0.021296372997622,-0.528913225322306,0.021296372997622,"124+36088im","PS_Y","GAPIT","MLM","GS",7.1324398013159
"696","PstI.TP293832",11,2331,0.0000786965991836629,0.150729066132499,124,0.512560986266441,0.583698428049966,0.0215054852394189,-0.38680481300702,0.0215054852394189,"124+36088im","PS_Y","GAPIT","MLM","GS",7.1137441783525
"697","NsiI.TP459037",9,50088687,0.0000800730871615071,0.0954547644635341,124,0.512560986266441,0.583538348740484,0.02165605534634,-0.580365619084622,0.02165605534634,"124+36088im","PS_Y","GAPIT","MLM","GS",7.09773624740431
"698","NsiI.TP55639",11,9780,0.0000826878592396987,0.108580013428365,124,0.512560986266441,0.583241867716069,0.0220601626679179,-0.670599193103161,0.0220601626679179,"124+36088im","PS_Y","GAPIT","MLM","GS",7.0680881449628
"699","PstI.TP668732",11,4657,0.0000832490700664736,0.215213800723078,124,0.512560986266441,0.58317948474689,0.0220601626679179,-0.342530364972566,0.0220601626679179,"124+36088im","PS_Y","GAPIT","MLM","GS",7.0618498480449
"700","NsiI.TP388888",1,25587993,0.000085149162434423,0.0795619312142758,124,0.512560986266441,0.582971422546277,0.0223380312730465,0.440115318425317,0.0223380312730465,"124+36088im","PS_Y","GAPIT","MLM","GS",7.0410436279836
"701","PstI.TP1224948",2,70592770,0.0000869437245043206,0.0873920644664561,124,0.512560986266441,0.58277923019915,0.0224326622181307,0.433941804462283,0.0224326622181307,"124+36088im","PS_Y","GAPIT","MLM","GS",7.0218243932709
"702","PstI.TP221109",5,55180794,0.0000872200787622678,0.160335899500268,124,0.512560986266441,0.582749994511286,0.0224326622181307,-0.426009471082559,0.0224326622181307,"124+36088im","PS_Y","GAPIT","MLM","GS",7.0189008244845
"703","PstI.TP719900",11,4970,0.0000882740623254056,0.126721649498289,124,0.512560986266441,0.582639357309569,0.0224377296578331,0.475888513469583,0.0224377296578331,"124+36088im","PS_Y","GAPIT","MLM","GS",7.0078371043128
"704","PstI.TP1282127",11,9034,0.0000889503653432431,0.425454427173517,124,0.512560986266441,0.582569073731238,0.0224377296578331,-0.847268633361581,0.0224377296578331,"124+36088im","PS_Y","GAPIT","MLM","GS",7.0008087464797
"705","PstI.TP746004",11,5153,0.0000939711225271748,0.324303679846994,124,0.512560986266441,0.58206378919034,0.0234784612226467,0.358981871385282,0.0234784612226467,"124+36088im","PS_Y","GAPIT","MLM","GS",6.9502802923899
"706","NsiI.TP757313",11,18428,0.000101954912068086,0.1682804418286,124,0.512560986266441,0.58131458433643,0.0252328788980583,-0.725319810215727,0.0252328788980582,"124+36088im","PS_Y","GAPIT","MLM","GS",6.8753598069989
"707","NsiI.TP206149",2,64247128,0.000105049064213951,0.0533322242559513,124,0.512560986266441,0.581040248674296,0.025755674304568,-0.925830880527457,0.0257556743045681,"124+36088im","PS_Y","GAPIT","MLM","GS",6.84792624078551
"708","PstI.TP753660",4,67859176,0.000109029508395318,0.245629503365916,124,0.512560986266441,0.580699244045967,0.0263628711323067,1.65409665416173,0.0263628711323067,"124+36088im","PS_Y","GAPIT","MLM","GS",6.8138257779526
"709","PstI.TP15027",1,50852753,0.000109671727753416,0.200589012667361,124,0.512560986266441,0.58064542154955,0.0263628711323067,0.57622998620609,0.0263628711323067,"124+36088im","PS_Y","GAPIT","MLM","GS",6.8084435283109
"710","NsiI.TP793368",9,55750615,0.000110819082043398,0.173855266321593,124,0.512560986266441,0.580550061940524,0.0263628711323067,0.515671046327575,0.0263628711323067,"124+36088im","PS_Y","GAPIT","MLM","GS",6.79890756740831
"711","NsiI.TP351231",11,12984,0.00011245389975812,0.12345881419031,124,0.512560986266441,0.580415920226613,0.0263628711323067,0.569583650128173,0.0263628711323067,"124+36088im","PS_Y","GAPIT","MLM","GS",6.78549339601721
"712","PstI.TP728736",7,37735277,0.00011255018551568,0.0581491945078128,124,0.512560986266441,0.580408081558466,0.0263628711323067,0.811015874196006,0.0263628711323067,"124+36088im","PS_Y","GAPIT","MLM","GS",6.7847095292025
"713","NsiI.TP278972",11,12214,0.000116915797935819,0.231465681524874,124,0.512560986266441,0.580059716353918,0.0271430888765334,0.389836971973542,0.0271430888765334,"124+36088im","PS_Y","GAPIT","MLM","GS",6.7498730087477
"714","NsiI.TP672272",11,17412,0.000121488966498663,0.0541501881476069,124,0.512560986266441,0.579708783482501,0.0273203254991196,0.504675508796633,0.0273203254991197,"124+36088im","PS_Y","GAPIT","MLM","GS",6.714779721606
"715","NsiI.TP82066",11,10042,0.000121533871428394,0.081722627520877,124,0.512560986266441,0.579705404923651,0.0273203254991196,1.00929922260049,0.0273203254991197,"124+36088im","PS_Y","GAPIT","MLM","GS",6.714441865721
"716","NsiI.TP586319",11,16400,0.000122564888665372,0.0882658039833085,124,0.512560986266441,0.579628182102686,0.0273203254991196,0.757645169828387,0.0273203254991197,"124+36088im","PS_Y","GAPIT","MLM","GS",6.7067195836245
"717","PstI.TP471554",11,3580,0.000122869121725819,0.18260355445512,124,0.512560986266441,0.579605523887393,0.0273203254991196,0.375625089172773,0.0273203254991197,"124+36088im","PS_Y","GAPIT","MLM","GS",6.7044537620952
"718","NsiI.TP791431",10,43096232,0.000122886270065416,0.22428636210651,124,0.512560986266441,0.579604248418509,0.0273203254991196,-0.65609656642155,0.0273203254991197,"124+36088im","PS_Y","GAPIT","MLM","GS",6.7043262152068
"719","NsiI.TP661673",2,67033504,0.000125110719595018,0.123904261294893,124,0.512560986266441,0.579440318495075,0.0275811312424848,-0.481991284282173,0.0275811312424849,"124+36088im","PS_Y","GAPIT","MLM","GS",6.68793322286341
"720","PstI.TP223261",11,1831,0.000133812781962785,0.0972670350904035,124,0.512560986266441,0.578826481014145,0.0292537043500976,0.763914842578662,0.0292537043500975,"124+36088im","PS_Y","GAPIT","MLM","GS",6.62654947477041
"721","NsiI.TP385278",11,13389,0.000136315221386854,0.0902393750665899,124,0.512560986266441,0.578657513396209,0.029554491883163,0.661873857131549,0.029554491883163,"124+36088im","PS_Y","GAPIT","MLM","GS",6.6096527129768
"722","PstI.TP496496",10,61042378,0.00014815126235034,0.0848543038489957,124,0.512560986266441,0.577899084906285,0.0313979049450918,0.442584013632027,0.0313979049450918,"124+36088im","PS_Y","GAPIT","MLM","GS",6.53380986398441
"723","PstI.TP505800",11,3821,0.000148202203677459,0.0569852694753236,124,0.512560986266441,0.577895957446726,0.0313979049450918,0.449372445931162,0.0313979049450918,"124+36088im","PS_Y","GAPIT","MLM","GS",6.5334971180285
"724","PstI.TP271714",1,262844,0.000148408180726972,0.277876274063989,124,0.512560986266441,0.577883319313269,0.0313979049450918,-0.49214936989448,0.0313979049450918,"124+36088im","PS_Y","GAPIT","MLM","GS",6.5322333046828
"725","PstI.TP1128427",1,67833322,0.000152407681814424,0.118738348358232,124,0.512560986266441,0.577641416006222,0.0319861049977569,0.465928587010116,0.0319861049977568,"124+36088im","PS_Y","GAPIT","MLM","GS",6.5080429739781
"726","NsiI.TP413615",3,11401977,0.000153769283720574,0.050478291528113,124,0.512560986266441,0.577560543945915,0.032015741183536,-0.496729854714837,0.032015741183536,"124+36088im","PS_Y","GAPIT","MLM","GS",6.49995576794741
"727","NsiI.TP442212",1,25199008,0.000155624436461958,0.0708084697865884,124,0.512560986266441,0.577451525831461,0.0321468619381339,-0.558267310464968,0.0321468619381339,"124+36088im","PS_Y","GAPIT","MLM","GS",6.489053956502
"728","NsiI.TP281272",3,56294407,0.000157589489476024,0.12890339025037,124,0.512560986266441,0.577337492056721,0.0322984583352658,-0.408838380146946,0.0322984583352657,"124+36088im","PS_Y","GAPIT","MLM","GS",6.477650579028
"729","NsiI.TP552744",11,15957,0.000168192627743845,0.105482126175798,124,0.512560986266441,0.576746261755369,0.0342043829165273,0.46585456064784,0.0342043829165274,"124+36088im","PS_Y","GAPIT","MLM","GS",6.41852754889281
"730","PstI.TP44945",2,5312015,0.000171204168147816,0.138642577260661,124,0.512560986266441,0.576585285329923,0.0344758037944969,-0.453838115906203,0.0344758037944968,"124+36088im","PS_Y","GAPIT","MLM","GS",6.40242990634821
"731","GFSSContig18694_969",1,71184431,0.000173341510595558,0.067794516675435,124,0.512560986266441,0.576472786618792,0.0344758037944969,-0.479949713822144,0.0344758037944968,"124+36088im","PS_Y","GAPIT","MLM","GS",6.3911800352351
"732","NsiI.TP594531",11,16516,0.000173469775896683,0.180023101682054,124,0.512560986266441,0.576466080761593,0.0344758037944969,-0.586268724751998,0.0344758037944968,"124+36088im","PS_Y","GAPIT","MLM","GS",6.3905094495152
"733","PstI.TP921533",6,42803791,0.000178913754170365,0.0766129032258065,124,0.512560986266441,0.57618604176634,0.0352904017060553,-0.438963398668992,0.0352904017060553,"124+36088im","PS_Y","GAPIT","MLM","GS",6.3625055499899
"734","NsiI.TP588890",4,9914641,0.000183675913314733,0.333309881646148,124,0.512560986266441,0.575948137345354,0.0359593575365574,0.642553831002083,0.0359593575365575,"124+36088im","PS_Y","GAPIT","MLM","GS",6.3387151078913
"735","NsiI.TP137100",3,10611582,0.000185764755224088,0.101528740795459,124,0.512560986266441,0.575845770676059,0.0360989080633238,0.446643568547289,0.0360989080633239,"124+36088im","PS_Y","GAPIT","MLM","GS",6.3284784409618
"736","PstI.TP632749",3,57143982,0.000196013905587573,0.0645161290322581,124,0.512560986266441,0.5753599957113,0.0378105058763559,0.590390679182464,0.0378105058763558,"124+36088im","PS_Y","GAPIT","MLM","GS",6.27990094448591
"737","PstI.TP1060586",5,1906260,0.000204972251205603,0.0565477753773425,124,0.512560986266441,0.574956240371666,0.0392499418841445,-0.888592745226126,0.0392499418841444,"124+36088im","PS_Y","GAPIT","MLM","GS",6.23952541052251
"738","NsiI.TP563437",3,63200954,0.000207943891362473,0.102786013452105,124,0.512560986266441,0.574826290194325,0.0395304351159645,-0.389587028308111,0.0395304351159646,"124+36088im","PS_Y","GAPIT","MLM","GS",6.2265303927884
"739","GFSSmeganDLF1_1",9,53351508,0.000213133014942861,0.102253589857584,124,0.512560986266441,0.574603862311052,0.0402254065756189,-1.18316506594802,0.0402254065756188,"124+36088im","PS_Y","GAPIT","MLM","GS",6.2042876044611
"740","NsiI.TP802075",2,47648652,0.000215272829764125,0.145231485671831,124,0.512560986266441,0.574513751527261,0.0403390529716575,-0.452041337508587,0.0403390529716575,"124+36088im","PS_Y","GAPIT","MLM","GS",6.19527652608201
"741","PstI.TP908229",3,52846575,0.000229240673835285,0.112903225806452,124,0.512560986266441,0.573947175681826,0.0426517718964176,0.433249571382446,0.0426517718964175,"124+36088im","PS_Y","GAPIT","MLM","GS",6.1386189415385
"742","NsiI.TP680903",11,17517,0.000236489758770223,0.0819560914604015,124,0.512560986266441,0.573666916487952,0.0436906502223805,0.442148419845319,0.0436906502223805,"124+36088im","PS_Y","GAPIT","MLM","GS",6.1105930221511
"743","PstI.TP227983",2,1895497,0.000241530719418057,0.177321589817599,124,0.512560986266441,0.573477164521728,0.0441435268643374,-1.04993780096864,0.0441435268643374,"124+36088im","PS_Y","GAPIT","MLM","GS",6.09161782552871
"744","NsiI.TP385607",1,76681155,0.000244081470453979,0.0645161290322581,124,0.512560986266441,0.573382689240449,0.0441435268643374,-0.492825890458716,0.0441435268643374,"124+36088im","PS_Y","GAPIT","MLM","GS",6.0821702974008
"745","PstI.TP911949",11,6365,0.000245434771216632,0.0785190846925741,124,0.512560986266441,0.573332976086394,0.0441435268643374,-0.704368092661552,0.0441435268643374,"124+36088im","PS_Y","GAPIT","MLM","GS",6.0771989819953
"746","NsiI.TP621335",11,16810,0.000245671835106856,0.0907311261563168,124,0.512560986266441,0.573324296064469,0.0441435268643374,0.51103075283409,0.0441435268643374,"124+36088im","PS_Y","GAPIT","MLM","GS",6.0763309798028
"747","PstI.TP540228",3,73006322,0.000252599482234476,0.0524193548387097,124,0.512560986266441,0.573074368949003,0.0448552149163798,-0.51787271408251,0.0448552149163798,"124+36088im","PS_Y","GAPIT","MLM","GS",6.0513382682562
"748","PstI.TP238297",10,42087384,0.000253052214973859,0.105118128249525,124,0.512560986266441,0.57305828108138,0.0448552149163798,0.646725405489935,0.0448552149163798,"124+36088im","PS_Y","GAPIT","MLM","GS",6.0497294814939
"749","NsiI.TP502444",10,2623450,0.000257823387749594,0.0829728812276376,124,0.512560986266441,0.572890508007539,0.045394219826999,1.39707142456363,0.045394219826999,"124+36088im","PS_Y","GAPIT","MLM","GS",6.03295217410981
"750","PstI.TP404192",1,79434638,0.000264364035643356,0.124147913421567,124,0.512560986266441,0.572665609949848,0.0462355074071187,-0.474532401437237,0.0462355074071187,"124+36088im","PS_Y","GAPIT","MLM","GS",6.01046236834071
"751","NsiI.TP204464",11,11400,0.000286165835630601,0.106014349183881,124,0.512560986266441,0.571955130498742,0.0496039110728702,-0.356839407871729,0.0496039110728703,"124+36088im","PS_Y","GAPIT","MLM","GS",5.9394144232301
"752","PstI.TP995173",2,70172526,0.000287405446484573,0.0515094295835552,124,0.512560986266441,0.571916416281548,0.0496039110728702,-0.492358251666033,0.0496039110728703,"124+36088im","PS_Y","GAPIT","MLM","GS",5.9355430015107
"753","NsiI.TP56527",11,9790,0.0000000196414445120089,0.078240951968079,124,0.248766452258858,0.487200420424135,0.000515273655328041,-0.186182849990973,0.000515273655328042,"124+36088im","PS_Y","GAPIT","MLM","Lg",23.8433968165277
"754","NsiI.TP95031",6,54950661,0.00000102075170229567,0.0750463527352774,124,0.248766452258858,0.423203796800614,0.0100206024508397,0.310408324189535,0.0100206024508396,"124+36088im","PS_Y","GAPIT","MLM","Lg",17.4437344541756
"755","NsiI.TP423888",9,7279333,0.00000114591016819848,0.0868389121822813,124,0.248766452258858,0.421403079108899,0.0100206024508397,0.234909901069714,0.0100206024508396,"124+36088im","PS_Y","GAPIT","MLM","Lg",17.2636626850041
"756","PstI.TP413792",11,3203,0.00000171581768870074,0.0879846525340418,124,0.248766452258858,0.415150291098687,0.0112531903113438,0.228787737735495,0.0112531903113438,"124+36088im","PS_Y","GAPIT","MLM","Lg",16.6383838839829
"757","PstI.TP103361",2,74859736,0.0000026749416687504,0.0639465568347951,124,0.248766452258858,0.40833055833726,0.0134609269872313,-0.226812579370848,0.0134609269872313,"124+36088im","PS_Y","GAPIT","MLM","Lg",15.9564106078402
"758","PstI.TP302415",11,2390,0.00000307865982783364,0.10732884765715,124,0.248766452258858,0.406184336474917,0.0134609269872313,0.134863828643849,0.0134609269872313,"124+36088im","PS_Y","GAPIT","MLM","Lg",15.7417884216059
"759","PstI.TP100020",11,817,0.00000452576043338782,0.306653608696878,124,0.248766452258858,0.40033285469694,0.016961257029928,0.235116305289492,0.016961257029928,"124+36088im","PS_Y","GAPIT","MLM","Lg",15.1566402438082
"760","PstI.TP485067",10,46676286,0.0000123828267987301,0.0663189703934693,124,0.248766452258858,0.385263248054081,0.0369119103632673,0.131187740100084,0.0369119103632673,"124+36088im","PS_Y","GAPIT","MLM","Lg",13.6496795795223
