"","SNP","Trait.name","X","Chromosome","Position","P.value","maf","effect","Adj.P.P.value","Ind.SNP","PS","Software","Method","PVE"
"423","PstI.TP457393","CmDW_g",399,1,60097068,0.0000840938523820173,0.245967741935484,-0.328313624392169,0.0227053401431447,"C124+2560","PS_N","FarmCPU","FarmCPU","23.3076061433586"
"424","PstI.TP457393","CmN",421,1,60097068,0.000000000018887687327409,0.245967741935484,-0.333594434444453,0.0000000305980534704026,"C124+2560","PS_N","FarmCPU","FarmCPU","30.2164917098768"
"425","PstI.TP457393","Yld",450,1,60097068,0.000000973730116653031,0.245967741935484,-0.746907348076035,0.000788721394488955,"C124+2560","PS_N","FarmCPU","FarmCPU","31.0178564096902"
"426","PstI.TP459121","CmD_BI_mm",408,1,78162835,0.00000000000890928046223527,0.0685483870967742,-0.456508591524814,0.0000000144330343488211,"C124+2560","PS_N","FarmCPU","FarmCPU","8.52704982363033"
"427","PstI.TP459121","CmDW",393,1,78162835,0.0000013429849954971,0.0685483870967742,-0.784210292599647,0.000543908923176325,"C124+2560","PS_N","FarmCPU","FarmCPU","7.8630576877581"
"428","PstI.TP459121","CmDW_g",400,1,78162835,0.00018210936205438,0.0685483870967742,-0.513620783978437,0.0421453095040137,"C124+2560","PS_N","FarmCPU","FarmCPU","8.62397981390786"
"429","PstI.TP460957","GS",437,2,63153566,0.00000125923978160595,0.108870967741935,0.272134901761714,0.000547015515346339,"C124+2560","PS_N","FarmCPU","FarmCPU","23.2112080580694"
"430","PstI.TP474390","CmD_BI_mm",413,7,15569290,0.000003633718229824,0.30241935483871,0.150108020322393,0.00147165588307872,"C124+2560","PS_N","FarmCPU","FarmCPU","8.46631653834137"
"431","PstI.TP478050","CmD_BI_mm",412,3,63462498,0.000261381913767952,0.0645161290322581,-0.195880219307916,0.0470487444782314,"C124+2560","PS_N","FarmCPU","FarmCPU","21.5485628805283"
"432","PstI.TP55941","SDW_kg",447,6,51146867,0.00000330777477088596,0.245967741935484,-0.430270051814367,0.00380429847057516,"C124+2560","PS_N","FarmCPU","FarmCPU","5.59563668883735"
"433","PstI.TP55941","Yld_kg",462,6,51146867,0.0000268310363192181,0.245967741935484,-0.493719829552915,0.00869325576742666,"C124+2560","PS_N","FarmCPU","FarmCPU","3.35335709715243"
"434","PstI.TP617554","CmN",428,7,3245920,0.000163171951372555,0.104838709677419,0.181831386095413,0.0293709512470599,"C124+2560","PS_N","FarmCPU","FarmCPU","13.5107982940899"
"435","PstI.TP619305","GS",436,1,79505879,0.00000135065559344775,0.137096774193548,0.220570759396022,0.000547015515346339,"C124+2560","PS_N","FarmCPU","FarmCPU","0.460092824891354"
"436","PstI.TP639375","GS",441,5,655773,0.0000062813231416435,0.0766129032258065,0.266218872855281,0.00203514869789249,"C124+2560","PS_N","FarmCPU","FarmCPU","15.9753158450913"
"437","PstI.TP676134","GS",442,9,57652835,0.0000572706379445005,0.104838709677419,0.185547926420666,0.0115973041837614,"C124+2560","PS_N","FarmCPU","FarmCPU","2.89917592160059"
"438","PstI.TP69823","CmN",422,1,70805200,0.0000000311484544939549,0.237903225806452,0.221845353514182,0.0000126151240700517,"C124+2560","PS_N","FarmCPU","FarmCPU","3.05873485802267"
"439","PstI.TP705377","CmD_BI_mm",415,11,4888,0.000062108798224207,0.245967741935484,-0.11831228579917,0.0201232506246431,"C124+2560","PS_N","FarmCPU","FarmCPU","21.3637813939422"
"440","PstI.TP710636","CmDW",397,6,45894338,0.000111544591148706,0.189516129032258,0.477702376164922,0.0301170396101506,"C124+2560","PS_N","FarmCPU","FarmCPU","19.9091027201675"
"441","PstI.TP745785","SDW_kg",446,6,45615805,0.00000469666477848785,0.423387096774194,-0.348729707912177,0.00380429847057516,"C124+2560","PS_N","FarmCPU","FarmCPU","15.5747951530233"
"442","PstI.TP761935","CmD_BI_mm",407,1,22258955,0.00000011834654223768,0.0564516129032258,0.327585699221568,0.0000958606992125208,"C124+2560","PS_N","FarmCPU","FarmCPU","17.9120034374199"
"443","PstI.TP807213","GS",435,1,57183105,0.000118189564877823,0.120967741935484,0.206588537790908,0.0212741216780081,"C124+2560","PS_N","FarmCPU","FarmCPU","41.6259933352562"
"444","PstI.TP844985","CmDW",394,2,58637331,0.000000002483055085798,0.0967741935483871,-1.08280013244451,0.00000402254923899276,"C124+2560","PS_N","FarmCPU","FarmCPU","0.0828445761951653"
"445","PstI.TP844985","CmDW_g",401,2,58637331,0.00000218897729791387,0.0967741935483871,-0.705662846893385,0.00118204774087349,"C124+2560","PS_N","FarmCPU","FarmCPU","0.444437502514564"
"446","PstI.TP85647","AIL",387,10,60886778,0.0000000421497841677002,0.0524193548387096,-1.1037890514506,0.0000682826503516743,"C124+2560","PS_N","FarmCPU","FarmCPU","18.3351154232022"
"447","PstI.TP869093","Yld_kg",458,1,11187262,0.000142007611058468,0.221774193548387,-0.548619798742376,0.0328646185592454,"C124+2560","PS_N","FarmCPU","FarmCPU","2.24976012917936"
"448","PstI.TP906726","CmD_LI_mm",418,3,3716611,0.0000583837646407778,0.0604838709677419,0.265474199754282,0.018916339743612,"C124+2560","PS_N","FarmCPU","FarmCPU","2.90117734323804"
"449","PstI.TP935926","Yld",453,6,55352294,0.000226877606078326,0.318548387096774,-0.477175981987612,0.045942715230861,"C124+2560","PS_N","FarmCPU","FarmCPU","2.57714915110334"
"450","PstI.TP961110","CmD_LI_mm",417,1,65184135,0.00000459382334318082,0.145161290322581,0.218767810914302,0.00372099690797646,"C124+2560","PS_N","FarmCPU","FarmCPU","0.593151595005403"
"451","PstI.TP965825","SDW_kg",445,3,63530528,0.0000293997569831123,0.0766129032258065,-0.588879716928216,0.0119069015781605,"C124+2560","PS_N","FarmCPU","FarmCPU","10.09503498113"
"452","PstI.TP965825","Yld_kg",460,3,63530528,0.00000588072037027787,0.0766129032258065,-0.965391224717451,0.00238169174996254,"C124+2560","PS_N","FarmCPU","FarmCPU","10.638753795908"
"453","PstI.TP972953","Cml_cm",430,1,7984963,0.0000725590290112497,0.435483870967742,7.78119169844089,0.0293864067495561,"C124+2560","PS_N","FarmCPU","FarmCPU","3.51241473068166"
"454","PstI.TP988947","CmDW",395,2,76243149,0.0000216745826190448,0.0645161290322581,-0.827671184516086,0.00702256476857051,"C124+2560","PS_N","FarmCPU","FarmCPU","5.35286518395824"
"455","PstI.TP993272","CCirc_cm",390,2,58286678,0.00000204418154527105,0.451612903225806,-1.07606167064471,0.0033115741033391,"C124+2560","PS_N","FarmCPU","FarmCPU","23.45058630528"
"456","PstI.TP993272","SDW_kg",444,2,58286678,0.000168544035215816,0.451612903225806,-0.752130005043863,0.0455068895082703,"C124+2560","PS_N","FarmCPU","FarmCPU","16.6690135618641"
"457","PstI.TP993272","Yld_kg",459,2,58286678,0.0000341138364283509,0.451612903225806,-1.3273291086853,0.00921073583565474,"C124+2560","PS_N","FarmCPU","FarmCPU","26.6096353061066"
"458","NsiI.TP395863","fprinGW",520,11,13491,0.00000144597118609015,0.132075471698113,0.0252968182046297,0.00199254829443223,"F106+4185","PS_N","FarmCPU","FarmCPU","2.38088967042781"
"459","NsiI.TP395863","fprinW",534,11,13491,0.0000030053111055261,0.132075471698113,0.0253737037442123,0.00276087913560998,"F106+4185","PS_N","FarmCPU","FarmCPU","2.33503979226691"
"460","NsiI.TP395863","FW_50",468,11,13491,0.00000434943762751808,0.132075471698113,0.0198323607921586,0.00599352505071991,"F106+4185","PS_N","FarmCPU","FarmCPU","2.29475436102163"
"461","NsiI.TP395863","GHW_50",485,11,13491,0.00000350727635351807,0.132075471698113,0.0180591936737413,0.00465428171887009,"F106+4185","PS_N","FarmCPU","FarmCPU","2.36143878937242"
"462","NsiI.TP426185","FM_1",447,3,6645847,0.000012922458137684,0.160377358490566,-0.0182884021452177,0.00890357365686428,"F106+4185","PS_N","FarmCPU","FarmCPU","6.07309414730717"
"463","NsiI.TP436966","HD_1",489,3,208286,0.0000164307477383721,0.0990566037735849,0.05245865943758,0.00853549759670149,"F106+4185","PS_N","FarmCPU","FarmCPU","9.9214264029403"
"464","NsiI.TP436966","HW_1",501,3,208286,0.0000239931681188505,0.0990566037735849,0.00384912305871743,0.0132250342671104,"F106+4185","PS_N","FarmCPU","FarmCPU","9.91279005397081"
"465","NsiI.TP441583","FNsmall",459,6,1520280,0.00000193621713231726,0.188679245283019,-0.477430441263253,0.00533621441666637,"F106+4185","PS_N","FarmCPU","FarmCPU","15.6591212954758"
"466","NsiI.TP481176","FD_1",439,1,7350098,0.0000473686133807061,0.245283018867925,-0.0413351963920314,0.0326369746193065,"F106+4185","PS_N","FarmCPU","FarmCPU","19.8702264569833"
"467","NsiI.TP481176","FM_1",445,1,7350098,0.00000408710836933815,0.245283018867925,-0.0156682139051697,0.00375469022196531,"F106+4185","PS_N","FarmCPU","FarmCPU","23.0246590505071"
"468","NsiI.TP481176","fprinGW",515,1,7350098,0.00000336341541450182,0.245283018867925,-0.0223916958910591,0.00308985762745567,"F106+4185","PS_N","FarmCPU","FarmCPU","20.1305231538581"
"469","NsiI.TP481176","fprinW",528,1,7350098,0.000059181430872496,0.245283018867925,-0.0223007982639966,0.0259801497227035,"F106+4185","PS_N","FarmCPU","FarmCPU","20.6544296293522"
"470","NsiI.TP481176","FW_1",460,1,7350098,0.00000973590749947255,0.245283018867925,-0.0039330818540501,0.0268321610685463,"F106+4185","PS_N","FarmCPU","FarmCPU","19.3443597202804"
"471","NsiI.TP481176","FW_50",462,1,7350098,0.0000679742321292199,0.245283018867925,-0.0173257718458107,0.0312228306246883,"F106+4185","PS_N","FarmCPU","FarmCPU","20.7080541500173"
"472","NsiI.TP481176","GFW_1",469,1,7350098,0.00000655082099071263,0.245283018867925,-0.00713073156313009,0.009027031325202,"F106+4185","PS_N","FarmCPU","FarmCPU","19.4575867222987"
"473","NsiI.TP481176","GFW_50",472,1,7350098,0.0000287831038454151,0.245283018867925,-0.0107438064086632,0.0240160977210789,"F106+4185","PS_N","FarmCPU","FarmCPU","20.5639593591005"
"474","NsiI.TP481176","GHW_50",479,1,7350098,0.0000315564426646809,0.245283018867925,-0.0143521109639201,0.0144949259973101,"F106+4185","PS_N","FarmCPU","FarmCPU","20.0892359750287"
"475","NsiI.TP481176","HD_1",486,1,7350098,0.00000714684209122188,0.245283018867925,-0.0363996740560582,0.00492417420085187,"F106+4185","PS_N","FarmCPU","FarmCPU","18.3570615206076"
"476","NsiI.TP481176","HW_1",498,1,7350098,0.0000142393825763094,0.245283018867925,-0.00260354385612843,0.00981093459507718,"F106+4185","PS_N","FarmCPU","FarmCPU","17.8140353125434"
"477","NsiI.TP529124","TFN",509,3,63127607,0.0000756907714704245,0.141509433962264,0.760778263187925,0.0260754707715612,"F106+4185","PS_N","FarmCPU","FarmCPU","0.57353500731108"
"478","NsiI.TP551839","HD_1",491,11,15945,0.00000170710298372648,0.320754716981132,-0.0334423381084335,0.00235238791157509,"F106+4185","PS_N","FarmCPU","FarmCPU","5.06831093306326"
"479","NsiI.TP551839","HW_1",503,11,15945,0.00000352679211904147,0.320754716981132,-0.00239978277618037,0.00433561340760338,"F106+4185","PS_N","FarmCPU","FarmCPU","4.78207562982622"
"480","NsiI.TP560012","FM_1",452,11,16067,0.00000199038267297861,0.297169811320755,-0.0148490532807842,0.00274274732336452,"F106+4185","PS_N","FarmCPU","FarmCPU","21.6953982134531"
"481","NsiI.TP57283","fprinW",531,6,49505312,0.00000911896634224876,0.132075471698113,-0.0335802966281554,0.00571453755252098,"F106+4185","PS_N","FarmCPU","FarmCPU","9.35482378599617"
"482","NsiI.TP57283","HM_50",496,6,49505312,0.0000337506679899263,0.132075471698113,-0.0133669841294257,0.031005613660079,"F106+4185","PS_N","FarmCPU","FarmCPU","8.50903374626098"
"483","NsiI.TP739117","GHW_1",478,9,59004735,0.0000538964504925196,0.245283018867924,0.00567388373994081,0.049512872519128,"F106+4185","PS_N","FarmCPU","FarmCPU","0.0208767495885528"
"484","PstI.TP1014704","GHW_1",476,4,68495682,0.0000455828845627754,0.25,-0.00636205104558145,0.049512872519128,"F106+4185","PS_N","FarmCPU","FarmCPU","4.5990151888899"
"485","PstI.TP1052140","FD_1",443,6,19137861,0.0000472836102524024,0.0990566037735849,0.0563403272003061,0.0326369746193065,"F106+4185","PS_N","FarmCPU","FarmCPU","20.0520213813031"
"486","PstI.TP1052140","fprinGW",517,6,19137861,0.0000564406878185737,0.0990566037735849,0.0278118896512161,0.0259250892713315,"F106+4185","PS_N","FarmCPU","FarmCPU","21.8494463444123"
"487","PstI.TP1052140","fprinM",524,6,19137861,0.000021940456424029,0.0990566037735849,0.0488041179164106,0.0144402853713467,"F106+4185","PS_N","FarmCPU","FarmCPU","20.8746915127686"
"488","PstI.TP1052140","FW_1",461,6,19137861,0.0000359676805390784,0.0990566037735849,0.00507694397829921,0.04956346378285,"F106+4185","PS_N","FarmCPU","FarmCPU","20.0163870283383"
"489","PstI.TP1052140","FW_50",466,6,19137861,0.00000913164315761797,0.0990566037735849,0.0275409858089735,0.00838893618079837,"F106+4185","PS_N","FarmCPU","FarmCPU","21.9431104235361"
"490","PstI.TP1052140","GFW_1",471,6,19137861,0.00000540180877975604,0.0990566037735849,0.0102723934151443,0.009027031325202,"F106+4185","PS_N","FarmCPU","FarmCPU","19.8624380371832"
"491","PstI.TP1052140","GHW_1",477,6,19137861,0.0000101759128580998,0.0990566037735849,0.00964483369998572,0.028044815836923,"F106+4185","PS_N","FarmCPU","FarmCPU","18.4679171725185"
"492","PstI.TP1052140","GHW_50",481,6,19137861,0.00000638419953311886,0.0990566037735849,0.0218584196522506,0.00465428171887009,"F106+4185","PS_N","FarmCPU","FarmCPU","21.7696472588467"
"493","PstI.TP1052140","HD_50",493,6,19137861,0.00000367929588061845,0.0990566037735849,0.174662806510443,0.00916399899331329,"F106+4185","PS_N","FarmCPU","FarmCPU","21.4399574837183"
"494","PstI.TP1067903","fprinM",526,9,48843269,0.00000346310822525569,0.5,-0.0298198696922956,0.00318144208960156,"F106+4185","PS_N","FarmCPU","FarmCPU","12.1953076606891"
"495","PstI.TP1105986","fprinGW",518,6,45582438,0.0000269483377330368,0.141509433962264,0.0210455607810117,0.0148539237584499,"F106+4185","PS_N","FarmCPU","FarmCPU","4.5437622550888"
"496","PstI.TP1105986","GHW_50",482,6,45582438,0.00000675512586193046,0.141509433962264,0.0164577370324666,0.00465428171887009,"F106+4185","PS_N","FarmCPU","FarmCPU","4.566366929844"
"497","PstI.TP1105986","HD_1",490,6,45582438,0.000000483813184638405,0.141509433962264,0.0510362858532874,0.00133338913686344,"F106+4185","PS_N","FarmCPU","FarmCPU","3.67059193808028"
"498","PstI.TP1105986","HW_1",502,6,45582438,0.000000760387641932719,0.141509433962264,0.00372867606687194,0.00209562834116657,"F106+4185","PS_N","FarmCPU","FarmCPU","3.63283972541362"
"499","PstI.TP1159423","fprinM",527,11,8140,0.0000000393821507999195,0.405660377358491,0.0435747732005324,0.000108537207604578,"F106+4185","PS_N","FarmCPU","FarmCPU","20.4003149574869"
"500","PstI.TP1159423","GHW_50",484,11,8140,0.000066784407114813,0.405660377358491,0.0120519112169726,0.0262939751440607,"F106+4185","PS_N","FarmCPU","FarmCPU","21.0948696421269"
"501","PstI.TP1196894","fprinW",532,7,124663,0.0000659873178733398,0.287735849056604,-0.0183387332366343,0.0259801497227035,"F106+4185","PS_N","FarmCPU","FarmCPU","1.91062716986611"
"502","PstI.TP12746","fprinM",525,6,47840509,0.0000261979052455492,0.10377358490566,-0.051450450172122,0.0144402853713467,"F106+4185","PS_N","FarmCPU","FarmCPU","1.17889166257494"
"503","PstI.TP1281273","HM_50",497,9,52305676,0.000000506786049833083,0.264150943396226,-0.00856488886233421,0.000698351176669988,"F106+4185","PS_N","FarmCPU","FarmCPU","5.00049278585324"
"504","PstI.TP180781","FNsmall",457,3,54937150,0.00000701086931712987,0.0518867924528302,0.629323370819661,0.00966097791900496,"F106+4185","PS_N","FarmCPU","FarmCPU","4.09758842101123"
"505","PstI.TP18098","HD_1",488,2,23769344,0.0000185823605153153,0.0849056603773585,0.0566619375155254,0.00853549759670149,"F106+4185","PS_N","FarmCPU","FarmCPU","0.0110856198227953"
"506","PstI.TP18098","HW_1",500,2,23769344,0.0000305670557622351,0.0849056603773585,0.00405619900440657,0.0140404676134533,"F106+4185","PS_N","FarmCPU","FarmCPU","0.00634800580663459"
"507","PstI.TP188641","fprinM",522,3,6088178,0.000119404028844907,0.141509433962264,-0.0315774253804509,0.0470110719280805,"F106+4185","PS_N","FarmCPU","FarmCPU","4.92617496994586"
"508","PstI.TP245404","FM_1",446,1,79960134,0.0000203599318143071,0.150943396226415,-0.0164309741858871,0.0112223944160461,"F106+4185","PS_N","FarmCPU","FarmCPU","6.39438936366737"
"509","PstI.TP291849","fprinM",521,1,5571398,0.0000385437452244877,0.165094339622642,0.0338504825020176,0.0177044269731147,"F106+4185","PS_N","FarmCPU","FarmCPU","1.71601461907067"
"510","PstI.TP332845","FD_50",444,3,68039381,0.00000398809622406824,0.452830188679245,-0.12447681758752,0.0109911931935321,"F106+4185","PS_N","FarmCPU","FarmCPU","1"
"511","PstI.TP332845","FM_50",453,3,68039381,0.0000137635924749899,0.452830188679245,-0.00621756956363508,0.0379324608610722,"F106+4185","PS_N","FarmCPU","FarmCPU","1"
"512","PstI.TP332845","fprind",535,3,68039381,0.0000044192639137424,0.452830188679245,-0.170747206245571,0.0121794913462741,"F106+4185","PS_N","FarmCPU","FarmCPU","1"
"513","PstI.TP332845","fprinGW",516,3,68039381,0.00000000866871920386418,0.452830188679245,-0.0238785631193559,0.0000238909901258497,"F106+4185","PS_N","FarmCPU","FarmCPU","14.3117956433025"
"514","PstI.TP332845","fprinW",530,3,68039381,0.00000000312156324087593,0.452830188679245,-0.0270326875703363,0.00000860302829185406,"F106+4185","PS_N","FarmCPU","FarmCPU","14.5152944259368"
"515","PstI.TP332845","FW_50",465,3,68039381,0.00000000473595579970627,0.452830188679245,-0.0208976584099954,0.0000130522941839905,"F106+4185","PS_N","FarmCPU","FarmCPU","14.7027418304083"
"516","PstI.TP332845","GHW_50",480,3,68039381,0.00000000297833340778035,0.452830188679245,-0.0167197782300589,0.00000820828687184264,"F106+4185","PS_N","FarmCPU","FarmCPU","14.782731592411"
"517","PstI.TP332845","HD_50",492,3,68039381,0.0000066502169762796,0.452830188679245,-0.0934863414332844,0.00916399899331329,"F106+4185","PS_N","FarmCPU","FarmCPU","14.4526520381739"
"518","PstI.TP332845","HM_50",495,3,68039381,0.000000032299178891808,0.452830188679245,-0.0105779861108261,0.0000890165370258229,"F106+4185","PS_N","FarmCPU","FarmCPU","14.4473389709289"
"519","PstI.TP332845","HW_50",504,3,68039381,0.0000000353892500657295,0.452830188679245,-0.0158793103121824,0.0000975327731811505,"F106+4185","PS_N","FarmCPU","FarmCPU","14.1996335129569"
"520","PstI.TP401147","FNMain",456,11,3119,0.00000652772503965657,0.0990566037735849,-1.02141234600626,0.00899520510464675,"F106+4185","PS_N","FarmCPU","FarmCPU","0.307712567144914"
"521","PstI.TP418863","HW_50",505,6,59970341,0.0000279541038815357,0.089622641509434,0.0196679545823742,0.0256805034325041,"F106+4185","PS_N","FarmCPU","FarmCPU","1.34959006676852"
"522","PstI.TP437672","GFW_50",475,11,3353,0.0000348564553281261,0.0801886792452831,0.0166508279968978,0.0240160977210789,"F106+4185","PS_N","FarmCPU","FarmCPU","5.99567075891661"
"523","PstI.TP457393","FD_1",440,1,60097068,0.000013582051557754,0.207547169811321,-0.0508785131931392,0.0326369746193065,"F106+4185","PS_N","FarmCPU","FarmCPU","14.2849575596859"
"524","PstI.TP457393","GFW_1",470,1,60097068,0.0000380022645172511,0.207547169811321,-0.0068684254021587,0.034911413669848,"F106+4185","PS_N","FarmCPU","FarmCPU","14.5656259257135"
"525","PstI.TP457393","HD_1",487,1,60097068,0.00000415942406085477,0.207547169811321,-0.0399821055531116,0.00382112423723858,"F106+4185","PS_N","FarmCPU","FarmCPU","14.1688679418696"
"526","PstI.TP457393","HW_1",499,1,60097068,0.00000471946307068583,0.207547169811321,-0.00296669481425195,0.00433561340760338,"F106+4185","PS_N","FarmCPU","FarmCPU","14.2871405679917"
"527","PstI.TP476170","FM_1",451,9,56238781,0.000123963742601607,0.457547169811321,-0.00923184151429281,0.0427055093262536,"F106+4185","PS_N","FarmCPU","FarmCPU","3.18988394293412"
"528","PstI.TP532669","FM_1",450,4,3498516,0.0000301339748533733,0.466981132075472,0.0109254090034325,0.0138415391159828,"F106+4185","PS_N","FarmCPU","FarmCPU","4.12186591726007"
"529","PstI.TP537424","FD_1",442,3,53114444,0.0000239365619574164,0.334905660377358,-0.0367065788404062,0.0326369746193065,"F106+4185","PS_N","FarmCPU","FarmCPU","7.76207194953016"
"530","PstI.TP548709","fprinW",529,2,61335066,0.00000190319168277524,0.0660377358490566,0.0411518329590391,0.00262259813886428,"F106+4185","PS_N","FarmCPU","FarmCPU","18.2208622847067"
"531","PstI.TP548709","FW_50",463,2,61335066,0.0000361946902714404,0.0660377358490566,0.0249859305166808,0.019950513277618,"F106+4185","PS_N","FarmCPU","FarmCPU","18.2585409012193"
"532","PstI.TP651320","FNMain",455,5,35481232,0.00000000000368002886641588,0.254716981132076,-1.54497949232416,0.0000000101421595558422,"F106+4185","PS_N","FarmCPU","FarmCPU","22.7334870313069"
"533","PstI.TP651320","FNsmall",458,5,35481232,0.0000113552793142451,0.254716981132076,-0.439703816847333,0.0104317165966865,"F106+4185","PS_N","FarmCPU","FarmCPU","20.0672756257167"
"534","PstI.TP651320","TFN",512,5,35481232,0.0000191963087376619,0.254716981132076,-0.933011366237726,0.00881750448016603,"F106+4185","PS_N","FarmCPU","FarmCPU","20.3641934209882"
"535","PstI.TP704244","TFN",508,3,50687892,0.000000585819126465546,0.0518867924528302,-1.39758744121995,0.000538172504179682,"F106+4185","PS_N","FarmCPU","FarmCPU","5.83860782112454"
"536","PstI.TP708955","GFW_50",474,4,2043677,0.0000158740804796531,0.10377358490566,0.017330024278274,0.021874482900962,"F106+4185","PS_N","FarmCPU","FarmCPU","12.8598474082088"
"537","PstI.TP731882","FM_1",448,3,19716780,0.0000011342585319696,0.0660377358490566,0.0296042995189372,0.00274274732336452,"F106+4185","PS_N","FarmCPU","FarmCPU","16.024771429654"
"538","PstI.TP731882","fprinM",523,3,19716780,0.000000109318087501461,0.0660377358490566,0.0802183933864338,0.000150640324577013,"F106+4185","PS_N","FarmCPU","FarmCPU","14.6663079509695"
"539","PstI.TP772632","FD_1",441,2,65920887,0.0000757216264082161,0.179245283018868,0.0368482223234837,0.0417377604762087,"F106+4185","PS_N","FarmCPU","FarmCPU","8.60090102887167"
"540","PstI.TP772632","FW_50",464,2,65920887,0.0000197276447292139,0.179245283018868,0.0170670965073846,0.0135923472184284,"F106+4185","PS_N","FarmCPU","FarmCPU","8.17380897809319"
"541","PstI.TP772842","HW_50",506,11,5335,0.00000393957168781384,0.160377358490566,0.0141763754179899,0.00542872978580747,"F106+4185","PS_N","FarmCPU","FarmCPU","6.66042999309468"
"542","PstI.TP789647","FM_1",449,3,69354547,0.000083871972121837,0.344339622641509,0.00984812579822675,0.0330215935953975,"F106+4185","PS_N","FarmCPU","FarmCPU","3.4178855868266"
"543","PstI.TP790069","GFW_50",473,2,699673,0.00000307226248793409,0.287735849056604,-0.0162421696549101,0.00846715541674635,"F106+4185","PS_N","FarmCPU","FarmCPU","1.29945090013769"
"544","PstI.TP790069","HM_1",494,2,699673,0.00000229908177241066,0.287735849056604,-0.0514761014726355,0.00633626936476378,"F106+4185","PS_N","FarmCPU","FarmCPU","1"
"545","PstI.TP852023","FNMain",454,4,51121423,0.0000457849596313389,0.0707547169811321,0.870847834806004,0.04206111624799,"F106+4185","PS_N","FarmCPU","FarmCPU","18.6239693622278"
"546","PstI.TP852023","TFN",510,4,51121423,0.000000486847854569645,0.0707547169811321,1.37430387889393,0.000538172504179682,"F106+4185","PS_N","FarmCPU","FarmCPU","19.9398274221163"
"547","PstI.TP871773","TFN",513,7,59683171,0.0000412953031513415,0.462264150943396,-1.25576508899939,0.0162585507835853,"F106+4185","PS_N","FarmCPU","FarmCPU","0.00657917844390822"
"548","PstI.TP945872","TFN",514,7,60295761,0.000000262768787505287,0.179245283018868,-1.04009749975209,0.000538172504179682,"F106+4185","PS_N","FarmCPU","FarmCPU","0.0370971948897586"
"549","PstI.TP969142","TFN",507,1,70558586,0.00001361571383048,0.169811320754717,-0.713670066275294,0.00750498146336058,"F106+4185","PS_N","FarmCPU","FarmCPU","0.750840307352807"
"550","PstI.TP971832","TFN",511,4,66161848,0.00000139299511571838,0.415094339622642,0.683766079495508,0.000959773634729964,"F106+4185","PS_N","FarmCPU","FarmCPU","0.169548938827441"
"551","PstI.TP995394","fprinGW",519,9,50625938,0.0000208368201022294,0.485849056603774,-0.0175249693388533,0.0143565690504361,"F106+4185","PS_N","FarmCPU","FarmCPU","0.485762282525884"
"552","PstI.TP995394","fprinW",533,9,50625938,0.0000103674483899147,0.485849056603774,-0.0193756146533109,0.00571453755252098,"F106+4185","PS_N","FarmCPU","FarmCPU","0.420936527641398"
"553","PstI.TP995394","FW_50",467,9,50625938,0.000103626618469837,0.485849056603774,-0.0137162843379691,0.0407992800718387,"F106+4185","PS_N","FarmCPU","FarmCPU","0.395175945975825"
"554","PstI.TP995394","GHW_50",483,9,50625938,0.000016258656768391,0.485849056603774,-0.0129741256366824,0.00896177161073712,"F106+4185","PS_N","FarmCPU","FarmCPU","0.427996456608331"
"555","NsiI.TP551839","HD_1",589,11,15945,0.0000540810689143549,0.314655172413793,-0.0262326393504331,0.0218595680551823,"F116+3098","PS_N","FarmCPU","FarmCPU","3.65655454499592"
"556","NsiI.TP551839","HW_1",608,11,15945,0.0000772367750207884,0.314655172413793,-0.00188556674373706,0.0306592857110124,"F116+3098","PS_N","FarmCPU","FarmCPU","3.36161161416279"
"557","PstI.TP1027534","GFW_1",570,10,53709062,0.0000721409470932712,0.168103448275862,-0.00578591352829668,0.0291593708151002,"F116+3098","PS_N","FarmCPU","FarmCPU","1.77058150685596"
"558","PstI.TP1159423","FD_1",538,11,8140,0.000000227468251537298,0.396551724137931,0.0439862309990199,0.00022985666817844,"F116+3098","PS_N","FarmCPU","FarmCPU","16.4869203618233"
"559","PstI.TP1159423","FD_50",544,11,8140,0.00000000184248267492537,0.396551724137931,0.176601386761233,0.00000308614873226661,"F116+3098","PS_N","FarmCPU","FarmCPU","18.0155160600169"
"560","PstI.TP1159423","FM_50",551,11,8140,0.000000170154419327252,0.396551724137931,0.00853265163986515,0.000343882081460376,"F116+3098","PS_N","FarmCPU","FarmCPU","17.7593440713172"
"561","PstI.TP1159423","fprind",630,11,8140,0.00000000178763998090443,0.396551724137931,0.235522981866324,0.00000298939701920096,"F116+3098","PS_N","FarmCPU","FarmCPU","18.0367247686615"
"562","PstI.TP1159423","fprinGW",616,11,8140,0.00000429042914390995,0.396551724137931,0.0213765667905374,0.004335478649921,"F116+3098","PS_N","FarmCPU","FarmCPU","17.9467486138831"
"563","PstI.TP1159423","fprinM",618,11,8140,0.0000106053145651794,0.396551724137931,0.0341901796838906,0.0107166703681138,"F116+3098","PS_N","FarmCPU","FarmCPU","17.5009750107135"
"564","PstI.TP1159423","fprinW",624,11,8140,0.00000000226120965457866,0.396551724137931,0.030765516418804,0.00000353693870100504,"F116+3098","PS_N","FarmCPU","FarmCPU","17.9754207901411"
"565","PstI.TP1159423","FW_1",559,11,8140,0.000000328060061644728,0.396551724137931,0.00378670782966462,0.000331504692291998,"F116+3098","PS_N","FarmCPU","FarmCPU","16.5703053945929"
