"","Name","Chromosome","Position","P.value","maf","effect","Adj.P.P.value","Ind.SNP","PS","Software","Method","Trait.name"
"473","NsiI.TP426185",3,6645847,0.000012922458137684,0.160377358490566,-0.0182884021452177,0.00890357365686428,"F106+4185","PS_N","FarmCPU","FarmCPU","FM_1"
"474","PstI.TP731882",3,19716780,0.0000011342585319696,0.0660377358490566,0.0296042995189372,0.00274274732336452,"F106+4185","PS_N","FarmCPU","FarmCPU","FM_1"
"475","PstI.TP789647",3,69354547,0.000083871972121837,0.344339622641509,0.00984812579822675,0.0330215935953975,"F106+4185","PS_N","FarmCPU","FarmCPU","FM_1"
"476","PstI.TP532669",4,3498516,0.0000301339748533733,0.466981132075472,0.0109254090034325,0.0138415391159828,"F106+4185","PS_N","FarmCPU","FarmCPU","FM_1"
"477","PstI.TP476170",9,56238781,0.000123963742601607,0.457547169811321,-0.00923184151429281,0.0427055093262536,"F106+4185","PS_N","FarmCPU","FarmCPU","FM_1"
"478","NsiI.TP560012",11,16067,0.00000199038267297861,0.297169811320755,-0.0148490532807842,0.00274274732336452,"F106+4185","PS_N","FarmCPU","FarmCPU","FM_1"
"479","PstI.TP332845",3,68039381,0.0000137635924749899,0.452830188679245,-0.00621756956363508,0.0379324608610722,"F106+4185","PS_N","FarmCPU","FarmCPU","FM_50"
"480","PstI.TP852023",4,51121423,0.0000457849596313389,0.0707547169811321,0.870847834806004,0.04206111624799,"F106+4185","PS_N","FarmCPU","FarmCPU","FNMain"
"481","PstI.TP651320",5,35481232,0.00000000000368002886641588,0.254716981132076,-1.54497949232416,0.0000000101421595558422,"F106+4185","PS_N","FarmCPU","FarmCPU","FNMain"
"482","PstI.TP401147",11,3119,0.00000652772503965657,0.0990566037735849,-1.02141234600626,0.00899520510464675,"F106+4185","PS_N","FarmCPU","FarmCPU","FNMain"
"483","PstI.TP180781",3,54937150,0.00000701086931712987,0.0518867924528302,0.629323370819661,0.00966097791900496,"F106+4185","PS_N","FarmCPU","FarmCPU","FNsmall"
"484","PstI.TP651320",5,35481232,0.0000113552793142451,0.254716981132076,-0.439703816847333,0.0104317165966865,"F106+4185","PS_N","FarmCPU","FarmCPU","FNsmall"
"485","NsiI.TP441583",6,1520280,0.00000193621713231726,0.188679245283019,-0.477430441263253,0.00533621441666637,"F106+4185","PS_N","FarmCPU","FarmCPU","FNsmall"
"486","NsiI.TP481176",1,7350098,0.00000973590749947255,0.245283018867925,-0.0039330818540501,0.0268321610685463,"F106+4185","PS_N","FarmCPU","FarmCPU","FW_1"
"487","PstI.TP1052140",6,19137861,0.0000359676805390784,0.0990566037735849,0.00507694397829921,0.04956346378285,"F106+4185","PS_N","FarmCPU","FarmCPU","FW_1"
"488","NsiI.TP481176",1,7350098,0.0000679742321292199,0.245283018867925,-0.0173257718458107,0.0312228306246883,"F106+4185","PS_N","FarmCPU","FarmCPU","FW_50"
"489","PstI.TP548709",2,61335066,0.0000361946902714404,0.0660377358490566,0.0249859305166808,0.019950513277618,"F106+4185","PS_N","FarmCPU","FarmCPU","FW_50"
"490","PstI.TP772632",2,65920887,0.0000197276447292139,0.179245283018868,0.0170670965073846,0.0135923472184284,"F106+4185","PS_N","FarmCPU","FarmCPU","FW_50"
"491","PstI.TP332845",3,68039381,0.00000000473595579970627,0.452830188679245,-0.0208976584099954,0.0000130522941839905,"F106+4185","PS_N","FarmCPU","FarmCPU","FW_50"
"492","PstI.TP1052140",6,19137861,0.00000913164315761797,0.0990566037735849,0.0275409858089735,0.00838893618079837,"F106+4185","PS_N","FarmCPU","FarmCPU","FW_50"
"493","PstI.TP995394",9,50625938,0.000103626618469837,0.485849056603774,-0.0137162843379691,0.0407992800718387,"F106+4185","PS_N","FarmCPU","FarmCPU","FW_50"
"494","NsiI.TP395863",11,13491,0.00000434943762751808,0.132075471698113,0.0198323607921586,0.00599352505071991,"F106+4185","PS_N","FarmCPU","FarmCPU","FW_50"
"495","NsiI.TP481176",1,7350098,0.00000655082099071263,0.245283018867925,-0.00713073156313009,0.009027031325202,"F106+4185","PS_N","FarmCPU","FarmCPU","GFW_1"
"496","PstI.TP457393",1,60097068,0.0000380022645172511,0.207547169811321,-0.0068684254021587,0.034911413669848,"F106+4185","PS_N","FarmCPU","FarmCPU","GFW_1"
"497","PstI.TP1052140",6,19137861,0.00000540180877975604,0.0990566037735849,0.0102723934151443,0.009027031325202,"F106+4185","PS_N","FarmCPU","FarmCPU","GFW_1"
"498","NsiI.TP481176",1,7350098,0.0000287831038454151,0.245283018867925,-0.0107438064086632,0.0240160977210789,"F106+4185","PS_N","FarmCPU","FarmCPU","GFW_50"
"499","PstI.TP790069",2,699673,0.00000307226248793409,0.287735849056604,-0.0162421696549101,0.00846715541674635,"F106+4185","PS_N","FarmCPU","FarmCPU","GFW_50"
"500","PstI.TP708955",4,2043677,0.0000158740804796531,0.10377358490566,0.017330024278274,0.021874482900962,"F106+4185","PS_N","FarmCPU","FarmCPU","GFW_50"
"501","PstI.TP437672",11,3353,0.0000348564553281261,0.0801886792452831,0.0166508279968978,0.0240160977210789,"F106+4185","PS_N","FarmCPU","FarmCPU","GFW_50"
"502","PstI.TP1014704",4,68495682,0.0000455828845627754,0.25,-0.00636205104558145,0.049512872519128,"F106+4185","PS_N","FarmCPU","FarmCPU","GHW_1"
"503","PstI.TP1052140",6,19137861,0.0000101759128580998,0.0990566037735849,0.00964483369998572,0.028044815836923,"F106+4185","PS_N","FarmCPU","FarmCPU","GHW_1"
"504","NsiI.TP739117",9,59004735,0.0000538964504925196,0.245283018867924,0.00567388373994081,0.049512872519128,"F106+4185","PS_N","FarmCPU","FarmCPU","GHW_1"
"505","NsiI.TP481176",1,7350098,0.0000315564426646809,0.245283018867925,-0.0143521109639201,0.0144949259973101,"F106+4185","PS_N","FarmCPU","FarmCPU","GHW_50"
"506","PstI.TP332845",3,68039381,0.00000000297833340778035,0.452830188679245,-0.0167197782300589,0.00000820828687184264,"F106+4185","PS_N","FarmCPU","FarmCPU","GHW_50"
"507","PstI.TP1052140",6,19137861,0.00000638419953311886,0.0990566037735849,0.0218584196522506,0.00465428171887009,"F106+4185","PS_N","FarmCPU","FarmCPU","GHW_50"
"508","PstI.TP1105986",6,45582438,0.00000675512586193046,0.141509433962264,0.0164577370324666,0.00465428171887009,"F106+4185","PS_N","FarmCPU","FarmCPU","GHW_50"
"509","PstI.TP995394",9,50625938,0.000016258656768391,0.485849056603774,-0.0129741256366824,0.00896177161073712,"F106+4185","PS_N","FarmCPU","FarmCPU","GHW_50"
"510","PstI.TP1159423",11,8140,0.000066784407114813,0.405660377358491,0.0120519112169726,0.0262939751440607,"F106+4185","PS_N","FarmCPU","FarmCPU","GHW_50"
"511","NsiI.TP395863",11,13491,0.00000350727635351807,0.132075471698113,0.0180591936737413,0.00465428171887009,"F106+4185","PS_N","FarmCPU","FarmCPU","GHW_50"
"512","NsiI.TP481176",1,7350098,0.00000714684209122188,0.245283018867925,-0.0363996740560582,0.00492417420085187,"F106+4185","PS_N","FarmCPU","FarmCPU","HD_1"
"513","PstI.TP457393",1,60097068,0.00000415942406085477,0.207547169811321,-0.0399821055531116,0.00382112423723858,"F106+4185","PS_N","FarmCPU","FarmCPU","HD_1"
"514","PstI.TP18098",2,23769344,0.0000185823605153153,0.0849056603773585,0.0566619375155254,0.00853549759670149,"F106+4185","PS_N","FarmCPU","FarmCPU","HD_1"
"515","NsiI.TP436966",3,208286,0.0000164307477383721,0.0990566037735849,0.05245865943758,0.00853549759670149,"F106+4185","PS_N","FarmCPU","FarmCPU","HD_1"
"516","PstI.TP1105986",6,45582438,0.000000483813184638405,0.141509433962264,0.0510362858532874,0.00133338913686344,"F106+4185","PS_N","FarmCPU","FarmCPU","HD_1"
"517","NsiI.TP551839",11,15945,0.00000170710298372648,0.320754716981132,-0.0334423381084335,0.00235238791157509,"F106+4185","PS_N","FarmCPU","FarmCPU","HD_1"
"518","PstI.TP332845",3,68039381,0.0000066502169762796,0.452830188679245,-0.0934863414332844,0.00916399899331329,"F106+4185","PS_N","FarmCPU","FarmCPU","HD_50"
"519","PstI.TP1052140",6,19137861,0.00000367929588061845,0.0990566037735849,0.174662806510443,0.00916399899331329,"F106+4185","PS_N","FarmCPU","FarmCPU","HD_50"
"520","PstI.TP790069",2,699673,0.00000229908177241066,0.287735849056604,-0.0514761014726355,0.00633626936476378,"F106+4185","PS_N","FarmCPU","FarmCPU","HM_1"
"521","PstI.TP332845",3,68039381,0.000000032299178891808,0.452830188679245,-0.0105779861108261,0.0000890165370258229,"F106+4185","PS_N","FarmCPU","FarmCPU","HM_50"
"522","NsiI.TP57283",6,49505312,0.0000337506679899263,0.132075471698113,-0.0133669841294257,0.031005613660079,"F106+4185","PS_N","FarmCPU","FarmCPU","HM_50"
"523","PstI.TP1281273",9,52305676,0.000000506786049833083,0.264150943396226,-0.00856488886233421,0.000698351176669988,"F106+4185","PS_N","FarmCPU","FarmCPU","HM_50"
"524","NsiI.TP481176",1,7350098,0.0000142393825763094,0.245283018867925,-0.00260354385612843,0.00981093459507718,"F106+4185","PS_N","FarmCPU","FarmCPU","HW_1"
"525","PstI.TP457393",1,60097068,0.00000471946307068583,0.207547169811321,-0.00296669481425195,0.00433561340760338,"F106+4185","PS_N","FarmCPU","FarmCPU","HW_1"
"526","PstI.TP18098",2,23769344,0.0000305670557622351,0.0849056603773585,0.00405619900440657,0.0140404676134533,"F106+4185","PS_N","FarmCPU","FarmCPU","HW_1"
"527","NsiI.TP436966",3,208286,0.0000239931681188505,0.0990566037735849,0.00384912305871743,0.0132250342671104,"F106+4185","PS_N","FarmCPU","FarmCPU","HW_1"
"528","PstI.TP1105986",6,45582438,0.000000760387641932719,0.141509433962264,0.00372867606687194,0.00209562834116657,"F106+4185","PS_N","FarmCPU","FarmCPU","HW_1"
"529","NsiI.TP551839",11,15945,0.00000352679211904147,0.320754716981132,-0.00239978277618037,0.00433561340760338,"F106+4185","PS_N","FarmCPU","FarmCPU","HW_1"
"530","PstI.TP332845",3,68039381,0.0000000353892500657295,0.452830188679245,-0.0158793103121824,0.0000975327731811505,"F106+4185","PS_N","FarmCPU","FarmCPU","HW_50"
"531","PstI.TP418863",6,59970341,0.0000279541038815357,0.089622641509434,0.0196679545823742,0.0256805034325041,"F106+4185","PS_N","FarmCPU","FarmCPU","HW_50"
"532","PstI.TP772842",11,5335,0.00000393957168781384,0.160377358490566,0.0141763754179899,0.00542872978580747,"F106+4185","PS_N","FarmCPU","FarmCPU","HW_50"
"533","PstI.TP969142",1,70558586,0.00001361571383048,0.169811320754717,-0.713670066275294,0.00750498146336058,"F106+4185","PS_N","FarmCPU","FarmCPU","TFN"
"534","PstI.TP704244",3,50687892,0.000000585819126465546,0.0518867924528302,-1.39758744121995,0.000538172504179682,"F106+4185","PS_N","FarmCPU","FarmCPU","TFN"
"535","NsiI.TP529124",3,63127607,0.0000756907714704245,0.141509433962264,0.760778263187925,0.0260754707715612,"F106+4185","PS_N","FarmCPU","FarmCPU","TFN"
"536","PstI.TP852023",4,51121423,0.000000486847854569645,0.0707547169811321,1.37430387889393,0.000538172504179682,"F106+4185","PS_N","FarmCPU","FarmCPU","TFN"
"537","PstI.TP971832",4,66161848,0.00000139299511571838,0.415094339622642,0.683766079495508,0.000959773634729964,"F106+4185","PS_N","FarmCPU","FarmCPU","TFN"
"538","PstI.TP651320",5,35481232,0.0000191963087376619,0.254716981132076,-0.933011366237726,0.00881750448016603,"F106+4185","PS_N","FarmCPU","FarmCPU","TFN"
"539","PstI.TP871773",7,59683171,0.0000412953031513415,0.462264150943396,-1.25576508899939,0.0162585507835853,"F106+4185","PS_N","FarmCPU","FarmCPU","TFN"
"540","PstI.TP945872",7,60295761,0.000000262768787505287,0.179245283018868,-1.04009749975209,0.000538172504179682,"F106+4185","PS_N","FarmCPU","FarmCPU","TFN"
"541","NsiI.TP481176",1,7350098,0.00000336341541450182,0.245283018867925,-0.0223916958910591,0.00308985762745567,"F106+4185","PS_N","FarmCPU","FarmCPU","fprinGW"
"542","PstI.TP332845",3,68039381,0.00000000866871920386418,0.452830188679245,-0.0238785631193559,0.0000238909901258497,"F106+4185","PS_N","FarmCPU","FarmCPU","fprinGW"
"543","PstI.TP1052140",6,19137861,0.0000564406878185737,0.0990566037735849,0.0278118896512161,0.0259250892713315,"F106+4185","PS_N","FarmCPU","FarmCPU","fprinGW"
"544","PstI.TP1105986",6,45582438,0.0000269483377330368,0.141509433962264,0.0210455607810117,0.0148539237584499,"F106+4185","PS_N","FarmCPU","FarmCPU","fprinGW"
"545","PstI.TP995394",9,50625938,0.0000208368201022294,0.485849056603774,-0.0175249693388533,0.0143565690504361,"F106+4185","PS_N","FarmCPU","FarmCPU","fprinGW"
"546","NsiI.TP395863",11,13491,0.00000144597118609015,0.132075471698113,0.0252968182046297,0.00199254829443223,"F106+4185","PS_N","FarmCPU","FarmCPU","fprinGW"
"547","PstI.TP291849",1,5571398,0.0000385437452244877,0.165094339622642,0.0338504825020176,0.0177044269731147,"F106+4185","PS_N","FarmCPU","FarmCPU","fprinM"
"548","PstI.TP188641",3,6088178,0.000119404028844907,0.141509433962264,-0.0315774253804509,0.0470110719280805,"F106+4185","PS_N","FarmCPU","FarmCPU","fprinM"
"549","PstI.TP731882",3,19716780,0.000000109318087501461,0.0660377358490566,0.0802183933864338,0.000150640324577013,"F106+4185","PS_N","FarmCPU","FarmCPU","fprinM"
"550","PstI.TP1052140",6,19137861,0.000021940456424029,0.0990566037735849,0.0488041179164106,0.0144402853713467,"F106+4185","PS_N","FarmCPU","FarmCPU","fprinM"
"551","PstI.TP12746",6,47840509,0.0000261979052455492,0.10377358490566,-0.051450450172122,0.0144402853713467,"F106+4185","PS_N","FarmCPU","FarmCPU","fprinM"
"552","PstI.TP1067903",9,48843269,0.00000346310822525569,0.5,-0.0298198696922956,0.00318144208960156,"F106+4185","PS_N","FarmCPU","FarmCPU","fprinM"
"553","PstI.TP1159423",11,8140,0.0000000393821507999195,0.405660377358491,0.0435747732005324,0.000108537207604578,"F106+4185","PS_N","FarmCPU","FarmCPU","fprinM"
"554","NsiI.TP481176",1,7350098,0.000059181430872496,0.245283018867925,-0.0223007982639966,0.0259801497227035,"F106+4185","PS_N","FarmCPU","FarmCPU","fprinW"
"555","PstI.TP548709",2,61335066,0.00000190319168277524,0.0660377358490566,0.0411518329590391,0.00262259813886428,"F106+4185","PS_N","FarmCPU","FarmCPU","fprinW"
"556","PstI.TP332845",3,68039381,0.00000000312156324087593,0.452830188679245,-0.0270326875703363,0.00000860302829185406,"F106+4185","PS_N","FarmCPU","FarmCPU","fprinW"
"557","NsiI.TP57283",6,49505312,0.00000911896634224876,0.132075471698113,-0.0335802966281554,0.00571453755252098,"F106+4185","PS_N","FarmCPU","FarmCPU","fprinW"
"558","PstI.TP1196894",7,124663,0.0000659873178733398,0.287735849056604,-0.0183387332366343,0.0259801497227035,"F106+4185","PS_N","FarmCPU","FarmCPU","fprinW"
"559","PstI.TP995394",9,50625938,0.0000103674483899147,0.485849056603774,-0.0193756146533109,0.00571453755252098,"F106+4185","PS_N","FarmCPU","FarmCPU","fprinW"
"560","NsiI.TP395863",11,13491,0.0000030053111055261,0.132075471698113,0.0253737037442123,0.00276087913560998,"F106+4185","PS_N","FarmCPU","FarmCPU","fprinW"
"561","PstI.TP332845",3,68039381,0.0000044192639137424,0.452830188679245,-0.170747206245571,0.0121794913462741,"F106+4185","PS_N","FarmCPU","FarmCPU","fprind"
"562","PstI.TP288641",1,27158173,0.0000121628390218094,0.0560344827586207,-0.0685616238874202,0.0081936992210256,"F116+3098","PS_N","FarmCPU","FarmCPU","FD_1"
"563","PstI.TP532426",7,64966356,0.000000022319649943702,0.469827586206897,0.038787880390964,0.0000451080125362217,"F116+3098","PS_N","FarmCPU","FarmCPU","FD_1"
"564","PstI.TP1159423",11,8140,0.000000227468251537298,0.396551724137931,0.0439862309990199,0.00022985666817844,"F116+3098","PS_N","FarmCPU","FarmCPU","FD_1"
"565","PstI.TP319571",1,11815150,0.000107021723459246,0.267241379310345,-0.101574326081194,0.0379068722643899,"F116+3098","PS_N","FarmCPU","FarmCPU","FD_50"
"566","PstI.TP288641",1,27158173,0.0000144748193485499,0.0560344827586207,-0.223410930879718,0.00731340247585484,"F116+3098","PS_N","FarmCPU","FarmCPU","FD_50"
"567","PstI.TP249296",2,57415075,0.000112538957736932,0.137931034482759,-0.175899735628803,0.0379068722643899,"F116+3098","PS_N","FarmCPU","FarmCPU","FD_50"
"568","PstI.TP1231486",2,73904492,0.000000282383721736346,0.258620689655172,0.151523297701662,0.000190232500543052,"F116+3098","PS_N","FarmCPU","FarmCPU","FD_50"
"569","PstI.TP532426",7,64966356,0.00000000305408088299516,0.469827586206897,0.145980825506764,0.00000308614873226661,"F116+3098","PS_N","FarmCPU","FarmCPU","FD_50"
"570","PstI.TP1159423",11,8140,0.00000000184248267492537,0.396551724137931,0.176601386761233,0.00000308614873226661,"F116+3098","PS_N","FarmCPU","FarmCPU","FD_50"
"571","PstI.TP85647",10,60886778,0.00000154996906687333,0.0560344827586207,0.0335429124708157,0.003132487484151,"F116+3098","PS_N","FarmCPU","FarmCPU","FM_1"
"572","PstI.TP172804",1,79485436,0.0000159137393714911,0.0775862068965517,-0.0116270829950515,0.0107205557565945,"F116+3098","PS_N","FarmCPU","FarmCPU","FM_50"
"573","PstI.TP360841",2,2832783,0.000047142646327762,0.405172413793103,0.00646600918505048,0.0230121525494145,"F116+3098","PS_N","FarmCPU","FarmCPU","FM_50"
"574","PstI.TP1231486",2,73904492,0.0000683191070244864,0.258620689655172,0.00575805086054785,0.0230121525494145,"F116+3098","PS_N","FarmCPU","FarmCPU","FM_50"
"575","PstI.TP532426",7,64966356,0.00000119860772367139,0.469827586206897,0.00644140705534935,0.00121119310476994,"F116+3098","PS_N","FarmCPU","FarmCPU","FM_50"
"576","PstI.TP933601",10,1659429,0.000065145756293497,0.0775862068965517,0.00889070930847381,0.0230121525494145,"F116+3098","PS_N","FarmCPU","FarmCPU","FM_50"
"577","PstI.TP1159423",11,8140,0.000000170154419327252,0.396551724137931,0.00853265163986515,0.000343882081460376,"F116+3098","PS_N","FarmCPU","FarmCPU","FM_50"
"578","PstI.TP651320",5,35481232,0.00000466177673114989,0.254310344827586,-0.91166158542238,0.00942145077365393,"F116+3098","PS_N","FarmCPU","FarmCPU","FNMain"
"579","PstI.TP315020",1,77386737,0.0000689601630705524,0.155172413793103,-0.357938895144097,0.0348421223913966,"F116+3098","PS_N","FarmCPU","FarmCPU","FNsmall"
"580","PstI.TP180781",3,54937150,0.00000965933828340771,0.0560344827586207,0.58813479704902,0.0123000730952237,"F116+3098","PS_N","FarmCPU","FarmCPU","FNsmall"
"581","PstI.TP651320",5,35481232,0.0000332028458804055,0.254310344827586,-0.406209124596253,0.0223676505080998,"F116+3098","PS_N","FarmCPU","FarmCPU","FNsmall"
"582","PstI.TP1227925",6,50604731,0.0000121722643198651,0.163793103448276,0.384437026527419,0.0123000730952237,"F116+3098","PS_N","FarmCPU","FarmCPU","FNsmall"
"583","PstI.TP288641",1,27158173,0.0000121709484778343,0.0560344827586207,-0.00593298216754644,0.00819916229123437,"F116+3098","PS_N","FarmCPU","FarmCPU","FW_1"
"584","PstI.TP532426",7,64966356,0.0000000342027551598026,0.469827586206897,0.00329824258031078,0.0000691237681779611,"F116+3098","PS_N","FarmCPU","FarmCPU","FW_1"
"585","PstI.TP1159423",11,8140,0.000000328060061644728,0.396551724137931,0.00378670782966462,0.000331504692291998,"F116+3098","PS_N","FarmCPU","FarmCPU","FW_1"
"586","PstI.TP319571",1,11815150,0.0000803147608732637,0.267241379310345,-0.0147800975472953,0.0324632263449732,"F116+3098","PS_N","FarmCPU","FarmCPU","FW_50"
"587","PstI.TP288641",1,27158173,0.0000208431739807627,0.0560344827586207,-0.0314048858281902,0.0105310136537804,"F116+3098","PS_N","FarmCPU","FarmCPU","FW_50"
"588","PstI.TP249296",2,57415075,0.000131246974641324,0.137931034482759,-0.0245065765865665,0.0442083559583526,"F116+3098","PS_N","FarmCPU","FarmCPU","FW_50"
"589","PstI.TP1231486",2,73904492,0.000000261657937158812,0.258620689655172,0.0214679147200543,0.000176270230332653,"F116+3098","PS_N","FarmCPU","FarmCPU","FW_50"
"590","PstI.TP532426",7,64966356,0.00000000375971185286424,0.469827586206897,0.0207055751896889,0.00000379918882731931,"F116+3098","PS_N","FarmCPU","FarmCPU","FW_50"
"591","PstI.TP1159423",11,8140,0.00000000220108525368891,0.396551724137931,0.0245799721193837,0.00000379918882731931,"F116+3098","PS_N","FarmCPU","FarmCPU","FW_50"
"592","PstI.TP288641",1,27158173,0.000000529054757892174,0.0560344827586207,-0.0117103203993386,0.000356406555233361,"F116+3098","PS_N","FarmCPU","FarmCPU","GFW_1"
"593","PstI.TP1231486",2,73904492,0.000000144598053178655,0.258620689655172,0.00695383169478985,0.000146116332737031,"F116+3098","PS_N","FarmCPU","FarmCPU","GFW_1"
"594","PstI.TP487081",3,2424586,0.000131980070616816,0.137931034482759,-0.00562167398586206,0.0444552871194309,"F116+3098","PS_N","FarmCPU","FarmCPU","GFW_1"
"595","PstI.TP532426",7,64966356,0.00000463884360929188,0.469827586206897,0.0046501510935656,0.00234377573359472,"F116+3098","PS_N","FarmCPU","FarmCPU","GFW_1"
"596","PstI.TP1027534",10,53709062,0.0000721409470932712,0.168103448275862,-0.00578591352829668,0.0291593708151002,"F116+3098","PS_N","FarmCPU","FarmCPU","GFW_1"
"597","PstI.TP1159423",11,8140,0.000000000248738343541755,0.396551724137931,0.00860407599502897,0.000000502700192297887,"F116+3098","PS_N","FarmCPU","FarmCPU","GFW_1"
"598","PstI.TP319571",1,11815150,0.0000757815868374556,0.267241379310345,-0.009076594823567,0.0255257644997496,"F116+3098","PS_N","FarmCPU","FarmCPU","GFW_50"
"599","PstI.TP288641",1,27158173,0.0000207540505335433,0.0560344827586207,-0.0183282698554848,0.0083887872256582,"F116+3098","PS_N","FarmCPU","FarmCPU","GFW_50"
"600","PstI.TP249296",2,57415075,0.00000540265521677887,0.137931034482759,-0.0161784837704685,0.00272969154827752,"F116+3098","PS_N","FarmCPU","FarmCPU","GFW_50"
"601","PstI.TP1231486",2,73904492,0.000000518713598485978,0.258620689655172,0.0124527967021703,0.000349440060846721,"F116+3098","PS_N","FarmCPU","FarmCPU","GFW_50"
"602","PstI.TP532426",7,64966356,0.00000000087638117891271,0.469827586206897,0.0126727580490566,0.00000177116636258259,"F116+3098","PS_N","FarmCPU","FarmCPU","GFW_50"
"603","PstI.TP1159423",11,8140,0.00000000511405484124714,0.396551724137931,0.0142320476080781,0.00000516775241708023,"F116+3098","PS_N","FarmCPU","FarmCPU","GFW_50"
"604","PstI.TP1231486",2,73904492,0.0000251981347514859,0.258620689655172,0.00533954747328512,0.016975143444251,"F116+3098","PS_N","FarmCPU","FarmCPU","GHW_1"
"605","PstI.TP532426",7,64966356,0.00000679821551523312,0.469827586206897,0.00476577379084663,0.00686959677814307,"F116+3098","PS_N","FarmCPU","FarmCPU","GHW_1"
"606","PstI.TP1159423",11,8140,0.000000149725732644617,0.396551724137931,0.00695846729352498,0.000302595705674771,"F116+3098","PS_N","FarmCPU","FarmCPU","GHW_1"
"607","PstI.TP532426",7,64966356,0.0000000384653584361142,0.469827586206897,0.0154339444406742,0.0000777384893993868,"F116+3098","PS_N","FarmCPU","FarmCPU","GHW_50"
"608","PstI.TP1159423",11,8140,0.000000435705115069964,0.396551724137931,0.0173726145900525,0.000440280018778199,"F116+3098","PS_N","FarmCPU","FarmCPU","GHW_50"
"609","PstI.TP288641",1,27158173,0.000109304838366157,0.0560344827586207,-0.0541514141514226,0.0315578683340005,"F116+3098","PS_N","FarmCPU","FarmCPU","HD_1"
"610","PstI.TP457393",1,60097068,0.0000962439781151468,0.206896551724138,-0.0331041617845288,0.0315578683340005,"F116+3098","PS_N","FarmCPU","FarmCPU","HD_1"
"611","PstI.TP18098",2,23769344,0.0000149111691149265,0.0862068965517241,0.0485732637390603,0.00753386819531661,"F116+3098","PS_N","FarmCPU","FarmCPU","HD_1"
"612","PstI.TP1231486",2,73904492,0.00000022267254681487,0.258620689655172,0.0373596568559362,0.000225010608556426,"F116+3098","PS_N","FarmCPU","FarmCPU","HD_1"
"613","PstI.TP532426",7,64966356,0.00000057204608340269,0.469827586206897,0.0306388965015942,0.000385368378185612,"F116+3098","PS_N","FarmCPU","FarmCPU","HD_1"
"614","PstI.TP1159423",11,8140,0.000000000655464464061651,0.396551724137931,0.0514766218293029,0.0000013246936818686,"F116+3098","PS_N","FarmCPU","FarmCPU","HD_1"
"615","NsiI.TP551839",11,15945,0.0000540810689143549,0.314655172413793,-0.0262326393504331,0.0218595680551823,"F116+3098","PS_N","FarmCPU","FarmCPU","HD_1"
"616","PstI.TP319571",1,11815150,0.000035156651273981,0.267241379310345,-0.0857133091500065,0.0142103184449431,"F116+3098","PS_N","FarmCPU","FarmCPU","HD_50"
"617","PstI.TP288641",1,27158173,0.0000454383554968837,0.0560344827586207,-0.165949787490256,0.0153051527432003,"F116+3098","PS_N","FarmCPU","FarmCPU","HD_50"
"618","PstI.TP457393",1,60097068,0.000192011845107487,0.206896551724138,-0.107192085075586,0.0485069923702789,"F116+3098","PS_N","FarmCPU","FarmCPU","HD_50"
"619","PstI.TP249296",2,57415075,0.0000254811601697754,0.137931034482759,-0.145848268800319,0.012874356175779,"F116+3098","PS_N","FarmCPU","FarmCPU","HD_50"
"620","PstI.TP1231486",2,73904492,0.000000327043714503416,0.258620689655172,0.119487765672551,0.000220318449003801,"F116+3098","PS_N","FarmCPU","FarmCPU","HD_50"
"621","PstI.TP8376",4,59384691,0.0000707701520712072,0.198275862068966,0.108672449200963,0.02043235390513,"F116+3098","PS_N","FarmCPU","FarmCPU","HD_50"
"622","PstI.TP532426",7,64966356,0.00000000888827361293322,0.469827586206897,0.114274840981042,0.00000898160048586902,"F116+3098","PS_N","FarmCPU","FarmCPU","HD_50"
"623","PstI.TP1159423",11,8140,0.00000000234266506067847,0.396551724137931,0.138176400000767,0.00000473452608763119,"F116+3098","PS_N","FarmCPU","FarmCPU","HD_50"
"624","PstI.TP532426",7,64966356,0.00000667915036720409,0.469827586206897,0.0240139992212543,0.00844909307807719,"F116+3098","PS_N","FarmCPU","FarmCPU","HM_1"
"625","PstI.TP1159423",11,8140,0.00000836129943401998,0.396551724137931,0.0300211532026281,0.00844909307807719,"F116+3098","PS_N","FarmCPU","FarmCPU","HM_1"
"626","PstI.TP532426",7,64966356,0.00000219870316049519,0.469827586206897,0.0089046654481238,0.00222178954368039,"F116+3098","PS_N","FarmCPU","FarmCPU","HM_50"
"627","PstI.TP1159423",11,8140,0.000000839826028542345,0.396551724137931,0.0128551214937529,0.00169728840368408,"F116+3098","PS_N","FarmCPU","FarmCPU","HM_50"
"628","PstI.TP288641",1,27158173,0.000091022124822402,0.0560344827586207,-0.00408960582077434,0.0306592857110124,"F116+3098","PS_N","FarmCPU","FarmCPU","HW_1"
"629","PstI.TP457393",1,60097068,0.000106615332092436,0.206896551724138,-0.00244004804256979,0.030781369451259,"F116+3098","PS_N","FarmCPU","FarmCPU","HW_1"
"630","PstI.TP18098",2,23769344,0.0000280512979690358,0.0862068965517241,0.00342827095037205,0.0141729182988553,"F116+3098","PS_N","FarmCPU","FarmCPU","HW_1"
"631","PstI.TP1231486",2,73904492,0.0000000828640402889094,0.258620689655172,0.00289273084685235,0.000083734112711943,"F116+3098","PS_N","FarmCPU","FarmCPU","HW_1"
"632","PstI.TP532426",7,64966356,0.000000621996343977876,0.469827586206897,0.0022452358917411,0.000419018203726429,"F116+3098","PS_N","FarmCPU","FarmCPU","HW_1"
