"","SNP","Chromosome","Position","Trait.name","Method","QTN.effect","LOD.score","PVE","MAF","Genotype.for.code.1","Var_error","Var_phen..total.","Software","Ind.SNP","PS","P.value"
"445","NsiI.TP767179",11,18585,"FW_1","pLARmEB",0.0026,3.0988,6.8189,0.2328,"A",NA,NA,"mrMLMM","F116+36088im","PS_Y",0.000158379876507478
"446","PstI.TP133136",5,65324990,"FW_1","ISIS EM-BLASSO",0.0027,4.1796,3.2888,0.194,"C",0,0.0001,"mrMLMM","F116+36088im","PS_Y",0.0000114841802407752
"447","PstI.TP125419",10,50424324,"FW_1","ISIS EM-BLASSO",-0.0026,3.6175,2.4754,0.2241,"G",NA,NA,"mrMLMM","F116+36088im","PS_Y",0.0000447507172047656
"448","PstI.TP102517",11,840,"FW_1","ISIS EM-BLASSO",0.003,6.074,3.0042,0.2155,"C",NA,NA,"mrMLMM","F116+36088im","PS_Y",0.000000123168598573635
"449","PstI.TP1177996",11,8302,"FW_1","ISIS EM-BLASSO",0.0022,3.377,1.1138,0.1552,"C",NA,NA,"mrMLMM","F116+36088im","PS_Y",0.0000802971257669863
"450","NsiI.TP156555",11,10854,"FW_1","ISIS EM-BLASSO",-0.0024,3.9058,4.4551,0.2802,"A",NA,NA,"mrMLMM","F116+36088im","PS_Y",0.0000222535857804652
"451","PstI.TP8376",4,59384691,"HW_50","mrMLM",0.0228,3.4071,36.1977,0.2019,"A",0.0006,0.0013,"mrMLMM","F106+4185","PS_Y",0.0000746276902018144
"452","PstI.TP532669",4,3498516,"HW_50","FASTmrMLM",0.0084,3.4354,3.9247,0.467,"A",0.0005,0.0013,"mrMLMM","F106+4185","PS_Y",0.0000696626514110769
"453","PstI.TP9255",11,64,"HW_50","FASTmrMLM",-0.0119,3.3838,5.3002,0.1038,"G",NA,NA,"mrMLMM","F106+4185","PS_Y",0.0000789950721335816
"454","NsiI.TP560012",11,16067,"HW_50","FASTmrMLM",-0.0137,5.3392,14.4738,0.2972,"A",NA,NA,"mrMLMM","F106+4185","PS_Y",0.000000710231614300866
"455","PstI.TP570804",4,4364673,"HW_50","ISIS EM-BLASSO",0.0137,3.6544,0.5413,0.3538,"C",0.0005,0.0013,"mrMLMM","F106+4185","PS_Y",0.0000409166434829046
"456","PstI.TP1159423",11,8140,"HW_50","ISIS EM-BLASSO",0.0113,3.6381,8.7067,0.4057,"C",NA,NA,"mrMLMM","F106+4185","PS_Y",0.0000425696422073175
"457","NsiI.TP560012",11,16067,"HW_50","ISIS EM-BLASSO",-0.0116,3.4996,10.3939,0.2972,"A",NA,NA,"mrMLMM","F106+4185","PS_Y",0.0000595936519255937
"458","PstI.TP8376",4,59384691,"FW_50","mrMLM",0.0319,3.3373,35.6718,0.2019,"A",0.0013,0.0026,"mrMLMM","F106+4185","PS_Y",0.000088470809287053
"459","PstI.TP532669",4,3498516,"FW_50","FASTmrMLM",0.0137,3.2668,5.2892,0.467,"A",0.0009,0.0026,"mrMLMM","F106+4185","PS_Y",0.000105050953825466
"460","NsiI.TP560012",11,16067,"FW_50","FASTmrMLM",-0.0201,4.9279,15.8871,0.2972,"A",NA,NA,"mrMLMM","F106+4185","PS_Y",0.00000190064059086525
"461","PstI.TP570804",4,4364673,"FW_50","ISIS EM-BLASSO",0.0205,3.9236,0.618,0.3538,"C",0.001,0.0026,"mrMLMM","F106+4185","PS_Y",0.0000213157196671691
"462","PstI.TP1159423",11,8140,"FW_50","ISIS EM-BLASSO",0.0157,3.6616,8.5374,0.4057,"C",NA,NA,"mrMLMM","F106+4185","PS_Y",0.0000402068453991913
"463","NsiI.TP560012",11,16067,"FW_50","ISIS EM-BLASSO",-0.0168,3.6841,11.0997,0.2972,"A",NA,NA,"mrMLMM","F106+4185","PS_Y",0.0000380715010380177
"464","PstI.TP8376",4,59384691,"GHW_1","mrMLM",0.0099,4.7107,35.1019,0.2019,"A",0.0001,0.0002,"mrMLMM","F106+4185","PS_Y",0.00000319963176731835
"465","PstI.TP1234552",10,60231357,"GHW_1","mrMLM",0.0076,4.0539,6.4544,0.25,"C",NA,NA,"mrMLMM","F106+4185","PS_Y",0.0000155560739852291
"466","PstI.TP8376",4,59384691,"GHW_1","FASTmrMLM",0.0077,3.0868,21.6049,0.1981,"A",0.0001,0.0002,"mrMLMM","F106+4185","PS_Y",0.000163079736102359
"467","PstI.TP245404",1,79960134,"GHW_1","ISIS EM-BLASSO",-0.0093,4.2026,0,0.1509,"C",0.0001,0.0002,"mrMLMM","F106+4185","PS_Y",0.0000108642562361706
"468","PstI.TP1036827",3,58816748,"GHW_1","ISIS EM-BLASSO",0.003,3.3938,0.6711,0.2358,"G",NA,NA,"mrMLMM","F106+4185","PS_Y",0.0000770903469064429
"469","PstI.TP532669",4,3498516,"GHW_1","ISIS EM-BLASSO",0.005,4.8466,7.2247,0.467,"A",NA,NA,"mrMLMM","F106+4185","PS_Y",0.00000230940445891927
"470","PstI.TP8376",4,59384691,"GFW_1","mrMLM",0.01,5.0618,37.0432,0.2019,"A",0.0001,0.0002,"mrMLMM","F106+4185","PS_Y",0.0000013791134690236
"471","PstI.TP1234552",10,60231357,"GFW_1","mrMLM",0.0071,3.7441,5.7685,0.25,"C",NA,NA,"mrMLMM","F106+4185","PS_Y",0.0000329154653947068
"472","PstI.TP8376",4,59384691,"GFW_1","FASTmrMLM",0.0084,3.916,25.9341,0.1981,"A",0.0001,0.0002,"mrMLMM","F106+4185","PS_Y",0.0000217070096839771
"473","PstI.TP38986",11,318,"GFW_1","FASTmrEMMA",0.000010873,3.2263,0.0000010832,0.0377,"G",0.0002,0.0002,"mrMLMM","F106+4185","PS_Y",0.000115984512119017
"474","PstI.TP532669",4,3498516,"GFW_1","ISIS EM-BLASSO",0.0029,3.2381,2.4489,0.467,"A",0.0001,0.0002,"mrMLMM","F106+4185","PS_Y",0.0001126678482071
"475","PstI.TP8376",4,59384691,"GHW_50","mrMLM",0.0246,3.2882,34.6841,0.2019,"A",0.0008,0.0016,"mrMLMM","F106+4185","PS_Y",0.0000997011115016166
"476","PstI.TP532669",4,3498516,"GHW_50","FASTmrMLM",0.009,3.6445,3.7293,0.467,"A",0.0006,0.0016,"mrMLMM","F106+4185","PS_Y",0.0000419082957404991
"477","PstI.TP9255",11,64,"GHW_50","FASTmrMLM",-0.0138,3.0291,5.8718,0.1038,"G",NA,NA,"mrMLMM","F106+4185","PS_Y",0.000187845155867413
"478","NsiI.TP560012",11,16067,"GHW_50","FASTmrMLM",-0.013,3.9604,10.74,0.2972,"A",NA,NA,"mrMLMM","F106+4185","PS_Y",0.0000194984459975805
"479","PstI.TP1159423",11,8140,"GHW_50","pLARmEB",0.0118,3.2989,7.8164,0.4057,"C",0.0008,0.0016,"mrMLMM","F106+4185","PS_Y",0.0000971404251728768
"480","PstI.TP8376",4,59384691,"GHW_50","ISIS EM-BLASSO",0.0183,3.8741,19.0641,0.1981,"A",0.0006,0.0016,"mrMLMM","F106+4185","PS_Y",0.0000240270249853833
"481","PstI.TP1159423",11,8140,"GHW_50","ISIS EM-BLASSO",0.012,3.4667,8.0957,0.4057,"C",NA,NA,"mrMLMM","F106+4185","PS_Y",0.0000645505578769006
"482","NsiI.TP560012",11,16067,"GHW_50","ISIS EM-BLASSO",-0.0121,3.3788,9.3005,0.2972,"A",NA,NA,"mrMLMM","F106+4185","PS_Y",0.0000799466002520316
"483","PstI.TP8376",4,59384691,"GFW_50","mrMLM",0.0186,3.3385,35.1373,0.2019,"A",0.0004,0.0009,"mrMLMM","F106+4185","PS_Y",0.0000882063802136673
"484","NsiI.TP274765",6,47625849,"GFW_50","pLARmEB",-0.0097,3.792,10.6824,0.3208,"A",0.0004,0.0009,"mrMLMM","F106+4185","PS_Y",0.0000293089324525032
"485","PstI.TP532426",7,64966356,"GFW_50","pLARmEB",0.007,3.4952,4.6583,0.4764,"C",NA,NA,"mrMLMM","F106+4185","PS_Y",0.0000602282161014634
"486","PstI.TP1159423",11,8140,"GFW_50","pLARmEB",0.0108,4.43,11.7358,0.4057,"C",NA,NA,"mrMLMM","F106+4185","PS_Y",0.00000628202991245556
"487","PstI.TP570804",4,4364673,"GFW_50","ISIS EM-BLASSO",0.0097,3.5201,0.3987,0.3538,"C",0.0004,0.0009,"mrMLMM","F106+4185","PS_Y",0.0000566891571523189
"488","NsiI.TP560012",11,16067,"GFW_50","ISIS EM-BLASSO",-0.0088,3.3414,8.7032,0.2972,"A",NA,NA,"mrMLMM","F106+4185","PS_Y",0.0000875790036306369
"489","PstI.TP8376",4,59384691,"HM_1","mrMLM",0.0479,5.3262,34.4537,0.2019,"A",0.0027,0.006,"mrMLMM","F106+4185","PS_Y",0.000000732655813479639
"490","PstI.TP1234552",10,60231357,"HM_1","mrMLM",0.0358,3.9675,5.9922,0.25,"C",NA,NA,"mrMLMM","F106+4185","PS_Y",0.0000191690239501113
"491","PstI.TP8376",4,59384691,"HM_1","FASTmrMLM",0.0395,3.9114,23.4706,0.1981,"A",0.0027,0.006,"mrMLMM","F106+4185","PS_Y",0.0000219533094913985
"492","PstI.TP1234552",10,60231357,"HM_1","FASTmrMLM",0.0262,3.3621,3.207,0.25,"C",NA,NA,"mrMLMM","F106+4185","PS_Y",0.000083272192598524
"493","NsiI.TP481176",1,7350098,"HM_1","pLARmEB",-0.0361,4.5504,6.7783,0.2453,"A",0.0027,0.006,"mrMLMM","F106+4185","PS_Y",0.00000470327096440777
"494","PstI.TP1257104",3,2916484,"HM_1","ISIS EM-BLASSO",0.0284,5.0327,4.2084,0.2547,"A",0.0024,0.006,"mrMLMM","F106+4185","PS_Y",0.00000147876785008306
"495","PstI.TP1107519",9,3315165,"HM_1","ISIS EM-BLASSO",0.0657,4.4641,24.66,0.0472,"A",NA,NA,"mrMLMM","F106+4185","PS_Y",0.00000578761988349121
"496","NsiI.TP481176",1,7350098,"FM_1","mrMLM",-0.0247,4.7604,12.6678,0.2452,"A",0.0008,0.0015,"mrMLMM","F106+4185","PS_Y",0.00000283988007069858
"497","NsiI.TP481176",1,7350098,"FM_1","FASTmrEMMA",-0.0427,3.6422,12.7744,0.2453,"A",0.0008,0.0015,"mrMLMM","F106+4185","PS_Y",0.0000421502349721044
"498","NsiI.TP481176",1,7350098,"FM_1","pLARmEB",-0.0207,3.4528,8.9211,0.2453,"A",0.0007,0.0015,"mrMLMM","F106+4185","PS_Y",0.0000667728633464277
"499","NsiI.TP481176",1,7350098,"FM_1","ISIS EM-BLASSO",-0.0169,3.7898,5.9584,0.2453,"A",0.0006,0.0015,"mrMLMM","F106+4185","PS_Y",0.0000294645627086504
"500","PstI.TP245404",1,79960134,"FM_1","ISIS EM-BLASSO",-0.0173,3.6374,0,0.1509,"C",NA,NA,"mrMLMM","F106+4185","PS_Y",0.0000426383116900079
"501","PstI.TP532669",4,3498516,"FM_1","ISIS EM-BLASSO",0.0089,3.0776,3.8284,0.467,"A",NA,NA,"mrMLMM","F106+4185","PS_Y",0.000166801518508529
"502","NsiI.TP481176",1,7350098,"HM_50","mrMLM",-0.0168,4.7,11.7275,0.2452,"A",0.0004,0.0007,"mrMLMM","F106+4185","PS_Y",0.00000328322011609199
"503","PstI.TP836173",11,5793,"HM_50","FASTmrMLM",0.0094,3.5027,9.8312,0.1651,"C",0.0003,0.0007,"mrMLMM","F106+4185","PS_Y",0.0000591425437756223
"504","NsiI.TP560012",11,16067,"HM_50","FASTmrMLM",-0.0089,3.3657,10.7224,0.2972,"A",NA,NA,"mrMLMM","F106+4185","PS_Y",0.000082546753981173
"505","NsiI.TP481176",1,7350098,"HM_50","FASTmrEMMA",-0.0269,3.3397,10.193,0.2453,"A",0.0004,0.0007,"mrMLMM","F106+4185","PS_Y",0.0000879427414883684
"506","NsiI.TP481176",1,7350098,"HM_50","pLARmEB",-0.0123,3.4872,6.3324,0.2453,"A",0.0003,0.0007,"mrMLMM","F106+4185","PS_Y",0.0000614186123406301
"507","NsiI.TP481176",1,7350098,"FM_50","mrMLM",-0.0117,3.4582,11.4762,0.2452,"A",0.0002,0.0004,"mrMLMM","F106+4185","PS_Y",0.0000659022132318857
"508","PstI.TP245404",1,79960134,"FM_50","FASTmrMLM",-0.0079,3.0173,0,0.1509,"C",0.0001,0.0004,"mrMLMM","F106+4185","PS_Y",0.000193330333449661
"509","PstI.TP532669",4,3498516,"FM_50","FASTmrMLM",0.0046,4.1778,4.0318,0.467,"A",NA,NA,"mrMLMM","F106+4185","PS_Y",0.0000115345325782109
"510","NsiI.TP560012",11,16067,"FM_50","FASTmrMLM",-0.0062,4.142,10.3048,0.2972,"A",NA,NA,"mrMLMM","F106+4185","PS_Y",0.0000125747685436766
"511","NsiI.TP481176",1,7350098,"FM_50","FASTmrEMMA",-0.0184,3.2716,9.5473,0.2453,"A",0.0002,0.0004,"mrMLMM","F106+4185","PS_Y",0.000103824536265331
"512","PstI.TP245404",1,79960134,"FM_50","pLARmEB",-0.0076,3.394,0,0.1509,"C",0.0002,0.0004,"mrMLMM","F106+4185","PS_Y",0.0000770548536629715
"513","PstI.TP245404",1,79960134,"FM_50","ISIS EM-BLASSO",-0.009,3.1479,0,0.1509,"C",0.0001,0.0004,"mrMLMM","F106+4185","PS_Y",0.000140442968357795
"514","PstI.TP532669",4,3498516,"FM_50","ISIS EM-BLASSO",0.0052,4.3002,5.2724,0.467,"A",NA,NA,"mrMLMM","F106+4185","PS_Y",0.0000085881574910273
"515","PstI.TP1057124",9,9148132,"FM_50","ISIS EM-BLASSO",-0.0033,3.2891,1.7629,0.3868,"C",NA,NA,"mrMLMM","F106+4185","PS_Y",0.0000994947121750992
"516","NsiI.TP560012",11,16067,"FM_50","ISIS EM-BLASSO",-0.0056,3.819,8.4672,0.2972,"A",NA,NA,"mrMLMM","F106+4185","PS_Y",0.0000274536441422341
"517","PstI.TP678449",3,6895124,"TFN","mrMLM",-1.5488,4.1836,24.202,0.0577,"A",1.1171,2.8886,"mrMLMM","F106+4185","PS_Y",0.0000113736536761606
"518","PstI.TP188641",3,6088178,"TFN","mrMLM",0.9721,3.2804,1.7581,0.1442,"A",NA,NA,"mrMLMM","F106+4185","PS_Y",0.00010162486928707
"519","PstI.TP798238",3,73087364,"TFN","mrMLM",0.9975,3.7087,0,0.25,"C",NA,NA,"mrMLMM","F106+4185","PS_Y",0.0000358674085769951
"520","PstI.TP651320",5,35481232,"TFN","mrMLM",-1.3527,5.3021,45.975,0.2548,"A",NA,NA,"mrMLMM","F106+4185","PS_Y",0.000000776068399701105
"521","NsiI.TP482576",11,14924,"TFN","mrMLM",-1.9229,3.3917,0,0.0288,"C",NA,NA,"mrMLMM","F106+4185","PS_Y",0.000077481853277562
"522","NsiI.TP482576",11,14924,"TFN","FASTmrEMMA",-3.587,3.474,5.9466,0.0283,"C",1.6783,2.8886,"mrMLMM","F106+4185","PS_Y",0.0000634161686271107
"523","PstI.TP166501",1,18793961,"TFN","pLARmEB",-0.00001828,3.7839,0,0.1509,"A",1.8143,2.8886,"mrMLMM","F106+4185","PS_Y",0.0000298882164695938
"524","PstI.TP995173",2,70172526,"TFN","pLARmEB",-0.6768,3.4841,12.9534,0.2972,"C",NA,NA,"mrMLMM","F106+4185","PS_Y",0.0000618728327553235
"525","PstI.TP774963",6,1911989,"TFN","pLARmEB",-0.000055692,3.0841,0.000000079837,0.1745,"A",NA,NA,"mrMLMM","F106+4185","PS_Y",0.000164172344397712
"526","PstI.TP55941",6,51146867,"TFN","pLARmEB",-0.6252,3.3869,10.9285,0.2547,"C",NA,NA,"mrMLMM","F106+4185","PS_Y",0.0000783971003749198
"527","PstI.TP166501",1,18793961,"TFN","ISIS EM-BLASSO",-0.7539,3.9834,0,0.1509,"A",1.5474,2.8886,"mrMLMM","F106+4185","PS_Y",0.0000184459063758609
"528","PstI.TP774963",6,1911989,"TFN","ISIS EM-BLASSO",-0.7915,3.9698,17.421,0.1745,"A",NA,NA,"mrMLMM","F106+4185","PS_Y",0.0000190589951702436
"529","NsiI.TP28119",11,9435,"TFN","ISIS EM-BLASSO",-0.591,3.1198,8.1164,0.3774,"A",NA,NA,"mrMLMM","F106+4185","PS_Y",0.000150452704875976
"530","PstI.TP8376",4,59384691,"fprind","mrMLM",0.3047,3.4268,36.5994,0.2019,"A",0.1147,0.2275,"mrMLMM","F106+4185","PS_Y",0.0000711377295472132
"531","PstI.TP532669",4,3498516,"fprind","FASTmrMLM",0.1164,3.4597,4.2918,0.467,"A",0.0804,0.2275,"mrMLMM","F106+4185","PS_Y",0.0000656598671978357
"532","PstI.TP9255",11,64,"fprind","FASTmrMLM",-0.1673,3.5403,5.9743,0.1038,"G",NA,NA,"mrMLMM","F106+4185","PS_Y",0.00005397591335559
"533","NsiI.TP560012",11,16067,"fprind","FASTmrMLM",-0.1876,5.5169,15.4572,0.2972,"A",NA,NA,"mrMLMM","F106+4185","PS_Y",0.000000464622246132577
"534","NsiI.TP274765",6,47625849,"fprind","pLARmEB",-0.1512,3.0985,9.9184,0.3208,"A",0.1163,0.2275,"mrMLMM","F106+4185","PS_Y",0.000158489319246111
"535","PstI.TP570804",4,4364673,"fprind","ISIS EM-BLASSO",0.1882,3.092,0.5816,0.3538,"C",0.09,0.2275,"mrMLMM","F106+4185","PS_Y",0.000161027481300942
"536","PstI.TP8376",4,59384691,"fprind","ISIS EM-BLASSO",0.2199,4.0479,19.0595,0.1981,"A",NA,NA,"mrMLMM","F106+4185","PS_Y",0.0000157833795385014
"537","PstI.TP1159423",11,8140,"fprind","ISIS EM-BLASSO",0.1474,3.4738,8.4515,0.4057,"C",NA,NA,"mrMLMM","F106+4185","PS_Y",0.0000634453795775714
"538","NsiI.TP560012",11,16067,"fprind","ISIS EM-BLASSO",-0.158,3.6258,10.9721,0.2972,"A",NA,NA,"mrMLMM","F106+4185","PS_Y",0.0000438530697774986
"539","PstI.TP8376",4,59384691,"fprinW","mrMLM",0.0398,3.3626,35.8769,0.2019,"A",0.002,0.004,"mrMLMM","F106+4185","PS_Y",0.0000831763771102671
"540","PstI.TP532669",4,3498516,"fprinW","FASTmrMLM",0.0162,3.6614,4.7861,0.467,"A",0.0014,0.004,"mrMLMM","F106+4185","PS_Y",0.0000402253655998683
"541","PstI.TP9255",11,64,"fprinW","FASTmrMLM",-0.0221,3.556,5.9621,0.1038,"G",NA,NA,"mrMLMM","F106+4185","PS_Y",0.0000519517283011068
"542","NsiI.TP560012",11,16067,"fprinW","FASTmrMLM",-0.0248,5.5292,15.4516,0.2972,"A",NA,NA,"mrMLMM","F106+4185","PS_Y",0.000000451232113344337
"543","PstI.TP245404",1,79960134,"fprinW","FASTmrEMMA",-0.0642,3.457,5.4815,0.1509,"C",0.0019,0.004,"mrMLMM","F106+4185","PS_Y",0.0000660997778653822
"544","NsiI.TP57283",6,49505312,"fprinW","FASTmrEMMA",-0.074,3.3307,6.7084,0.1321,"C",NA,NA,"mrMLMM","F106+4185","PS_Y",0.0000899083442951803
"545","PstI.TP570804",4,4364673,"fprinW","ISIS EM-BLASSO",0.025,3.828,0.5877,0.3538,"C",0.0016,0.004,"mrMLMM","F106+4185","PS_Y",0.000026859628402601
"546","PstI.TP1159423",11,8140,"fprinW","ISIS EM-BLASSO",0.0197,3.6484,8.627,0.4057,"C",NA,NA,"mrMLMM","F106+4185","PS_Y",0.0000415145180040569
"547","NsiI.TP560012",11,16067,"fprinW","ISIS EM-BLASSO",-0.0208,3.6116,10.8776,0.2972,"A",NA,NA,"mrMLMM","F106+4185","PS_Y",0.0000453941616650203
"548","PstI.TP8376",4,59384691,"fprinGW","mrMLM",0.0338,3.2948,34.9676,0.2019,"A",0.0015,0.0029,"mrMLMM","F106+4185","PS_Y",0.0000981295935470821
"549","PstI.TP1257104",3,2916484,"fprinGW","FASTmrMLM",0.0175,3.8406,3.2629,0.2547,"A",0.0012,0.0029,"mrMLMM","F106+4185","PS_Y",0.0000260555353004997
"550","PstI.TP836173",11,5793,"fprinGW","FASTmrMLM",0.025,3.6277,17.6151,0.1651,"C",NA,NA,"mrMLMM","F106+4185","PS_Y",0.0000436515832240166
"551","NsiI.TP274765",6,47625849,"fprinGW","pLARmEB",-0.0173,5.6544,10.1141,0.3208,"A",0.0015,0.0029,"mrMLMM","F106+4185","PS_Y",0.00000033465706661968
"552","PstI.TP532426",7,64966356,"fprinGW","pLARmEB",0.0003,4.4738,0.0025,0.4764,"C",NA,NA,"mrMLMM","F106+4185","PS_Y",0.00000565457540687621
"553","PstI.TP1159423",11,8140,"fprinGW","pLARmEB",0.0161,4.1269,7.7485,0.4057,"C",NA,NA,"mrMLMM","F106+4185","PS_Y",0.0000130406728515982
"554","PstI.TP8376",4,59384691,"fprinGW","ISIS EM-BLASSO",0.0248,3.8541,18.8443,0.1981,"A",0.0012,0.0029,"mrMLMM","F106+4185","PS_Y",0.0000252173821564492
"555","PstI.TP1159423",11,8140,"fprinGW","ISIS EM-BLASSO",0.0163,3.4171,8.0593,0.4057,"C",NA,NA,"mrMLMM","F106+4185","PS_Y",0.0000728282710693132
"556","NsiI.TP560012",11,16067,"fprinGW","ISIS EM-BLASSO",-0.0163,3.3073,9.0897,0.2972,"A",NA,NA,"mrMLMM","F106+4185","PS_Y",0.0000951699848112945
"557","NsiI.TP481176",1,7350098,"fprinM","FASTmrMLM",-0.0416,3.352,6.3348,0.2453,"A",0.0039,0.0085,"mrMLMM","F106+4185","PS_Y",0.0000853493071613548
"558","PstI.TP245404",1,79960134,"fprinM","FASTmrMLM",-0.0438,3.612,0,0.1509,"C",NA,NA,"mrMLMM","F106+4185","PS_Y",0.0000453523713451445
"559","NsiI.TP481176",1,7350098,"fprinM","FASTmrEMMA",-0.0873,3.1495,9.3993,0.2453,"A",0.0041,0.0085,"mrMLMM","F106+4185","PS_Y",0.000139894293717817
"560","NsiI.TP481176",1,7350098,"fprinM","ISIS EM-BLASSO",-0.0415,3.352,6.3008,0.2453,"A",0.0039,0.0085,"mrMLMM","F106+4185","PS_Y",0.0000853493071613548
"561","PstI.TP245404",1,79960134,"fprinM","ISIS EM-BLASSO",-0.0439,3.612,0,0.1509,"C",NA,NA,"mrMLMM","F106+4185","PS_Y",0.0000453523713451445
"562","PstI.TP651320",5,35481232,"FNMain","FASTmrMLM",-1.0103,3.7857,37.8849,0.2548,"A",1.4156,2.3545,"mrMLMM","F106+4185","PS_Y",0.0000297577437737281
"563","NsiI.TP482576",11,14924,"FNMain","FASTmrEMMA",-3.8033,3.4213,7.0293,0.024,"C",1.5692,2.3545,"mrMLMM","F106+4185","PS_Y",0.0000720941457164423
"564","PstI.TP651320",5,35481232,"FNMain","pLARmEB",-1.0556,4.8022,23.031,0.2548,"A",1.2363,2.3545,"mrMLMM","F106+4185","PS_Y",0.00000256921234428406
"565","PstI.TP745785",6,45615805,"FNMain","pLARmEB",-0.4061,3.4338,3.2569,0.3894,"C",NA,NA,"mrMLMM","F106+4185","PS_Y",0.0000699358729211692
"566","PstI.TP55941",6,51146867,"FNMain","pLARmEB",-0.6147,3.9987,7.706,0.2548,"C",NA,NA,"mrMLMM","F106+4185","PS_Y",0.0000177746067064296
"567","PstI.TP651320",5,35481232,"FNMain","ISIS EM-BLASSO",-1.0103,3.7857,37.8826,0.2548,"A",1.4156,2.3545,"mrMLMM","F106+4185","PS_Y",0.0000297577437737281
"568","PstI.TP187778",4,55772813,"FNsmall","mrMLM",0.6207,3.7345,4.684,0.0735,"A",0.3599,0.5926,"mrMLMM","F106+4185","PS_Y",0.0000336899215741491
"569","PstI.TP532325",5,18806244,"FNsmall","mrMLM",-0.3401,3.7072,3.4123,0.1912,"C",NA,NA,"mrMLMM","F106+4185","PS_Y",0.0000359915043999954
"570","NsiI.TP503258",6,51868615,"FNsmall","mrMLM",0.6063,3.1202,33.9062,0.201,"G",NA,NA,"mrMLMM","F106+4185","PS_Y",0.000150279589470611
"571","PstI.TP96410",3,4423816,"FNsmall","FASTmrEMMA",0.699,3.1157,7.499,0.1779,"C",0.3835,0.5926,"mrMLMM","F106+4185","PS_Y",0.000151984745292848
"572","PstI.TP96410",3,4423816,"FNsmall","pLARmEB",0.3363,3.2321,2.8445,0.1779,"C",0.3344,0.5926,"mrMLMM","F106+4185","PS_Y",0.000114340477092022
"573","PstI.TP651320",5,35481232,"FNsmall","pLARmEB",-0.4095,3.1773,16.7945,0.2548,"A",NA,NA,"mrMLMM","F106+4185","PS_Y",0.000130707347072171
"574","PstI.TP745785",6,45615805,"FNsmall","pLARmEB",-0.2563,3.822,6.2814,0.3894,"C",NA,NA,"mrMLMM","F106+4185","PS_Y",0.000027252101638492
"575","PstI.TP8376",4,59384691,"HD_1","mrMLM",0.0602,4.8321,36.2909,0.2019,"A",0.0041,0.009,"mrMLMM","F106+4185","PS_Y",0.00000239111244594969
"576","PstI.TP1234552",10,60231357,"HD_1","mrMLM",0.0444,3.8487,6.1312,0.25,"C",NA,NA,"mrMLMM","F106+4185","PS_Y",0.0000255505351051326
"577","PstI.TP8376",4,59384691,"HD_1","FASTmrMLM",0.0509,5.0719,25.9212,0.1981,"A",0.0044,0.009,"mrMLMM","F106+4185","PS_Y",0.00000134617028553561
"578","PstI.TP836173",11,5793,"HD_1","FASTmrMLM",0.000010637,3.4971,0.0000010449,0.1651,"C",NA,NA,"mrMLMM","F106+4185","PS_Y",0.0000599514925848152
"579","PstI.TP8376",4,59384691,"HD_1","FASTmrEMMA",0.000072989,3.966,0.0000052373,0.1981,"A",0.0058,0.009,"mrMLMM","F106+4185","PS_Y",0.0000192397754933168
"580","PstI.TP245404",1,79960134,"HD_1","ISIS EM-BLASSO",-0.0476,3.883,0,0.1509,"C",0.0043,0.009,"mrMLMM","F106+4185","PS_Y",0.0000235125645041772
"581","PstI.TP532669",4,3498516,"HD_1","ISIS EM-BLASSO",0.0239,3.3519,4.597,0.467,"A",NA,NA,"mrMLMM","F106+4185","PS_Y",0.0000853689618283319
"582","PstI.TP8376",4,59384691,"FD_1","mrMLM",0.0682,5.8923,38.413,0.2019,"A",0.0048,0.0109,"mrMLMM","F106+4185","PS_Y",0.000000189845365666151
"583","PstI.TP1234552",10,60231357,"FD_1","mrMLM",0.0489,4.0989,6.155,0.25,"C",NA,NA,"mrMLMM","F106+4185","PS_Y",0.0000139540411704062
"584","PstI.TP1257104",3,2916484,"FD_1","FASTmrMLM",0.0287,3.5556,2.366,0.2547,"A",0.0045,0.0109,"mrMLMM","F106+4185","PS_Y",0.0000520115743822406
"585","PstI.TP8376",4,59384691,"FD_1","FASTmrMLM",0.0544,4.3568,24.4519,0.1981,"A",NA,NA,"mrMLMM","F106+4185","PS_Y",0.00000749376379636768
"586","PstI.TP836173",11,5793,"FD_1","FASTmrMLM",0.0397,3.2179,12.0472,0.1651,"C",NA,NA,"mrMLMM","F106+4185","PS_Y",0.000118385905420181
"587","PstI.TP8376",4,59384691,"FD_1","FASTmrEMMA",0.1102,4.2979,9.8538,0.1981,"A",0.0059,0.0109,"mrMLMM","F106+4185","PS_Y",0.00000863574878170381
"588","NsiI.TP274765",6,47625849,"FD_1","pLARmEB",-0.033,3.3605,9.9179,0.3208,"A",0.0059,0.0109,"mrMLMM","F106+4185","PS_Y",0.0000835987916261181
"589","PstI.TP8376",4,59384691,"FD_1","ISIS EM-BLASSO",0.055,3.4783,25.0278,0.1981,"A",0.0054,0.0109,"mrMLMM","F106+4185","PS_Y",0.0000627624661280024
"590","PstI.TP8376",4,59384691,"HD_50","mrMLM",0.1803,3.4003,36.1583,0.2019,"A",0.0406,0.0806,"mrMLMM","F106+4185","PS_Y",0.0000758752264081846
"591","PstI.TP8376",4,59384691,"HD_50","FASTmrMLM",0.1197,3.4482,15.9486,0.1981,"A",0.0308,0.0806,"mrMLMM","F106+4185","PS_Y",0.0000675305053995079
